Gene stable ID	Gene name	Chromosome/scaffold name	Gene start (bp)
ENSG00000113319	RASGRF2	5	80960363
ENSG00000131730	CKMT2	5	81233320
ENSG00000131732	ZCCHC9	5	81301587
ENSG00000172497	ACOT12	5	81329996
ENSG00000145687	SSBP2	5	81412804
ENSG00000152348	ATG10	5	81972023
ENSG00000186468	RPS23	5	82273320
ENSG00000174695	TMEM167A	5	83052846
ENSG00000152422	XRCC4	5	83077498
ENSG00000038427	VCAN	5	83471618
ENSG00000145681	HAPLN1	5	83637805
ENSG00000164176	EDIL3	5	83940554
ENSG00000127184	COX7C	5	86617928
ENSG00000145715	RASA1	5	87267883
ENSG00000134480	CCNH	5	87318416
ENSG00000164180	TMEM161B	5	88189633
ENSG00000081189	MEF2C	5	88717117
ENSG00000153140	CETN3	5	90392257
ENSG00000176055	MBLAC2	5	90458209
ENSG00000113356	POLR3G	5	90471748
ENSG00000176018	LYSMD3	5	90515611
ENSG00000164199	ADGRV1	5	90529344
ENSG00000113369	ARRDC3	5	91368631
ENSG00000175745	NR2F1	5	93583222
ENSG00000113391	FAM172A	5	93617725
ENSG00000248483	POU5F2	5	93733220
ENSG00000185261	KIAA0825	5	94150851
ENSG00000133302	SLF1	5	94618669
ENSG00000175471	MCTP1	5	94703690
ENSG00000153347	FAM81B	5	95391366
ENSG00000198677	TTC37	5	95461755
ENSG00000164291	ARSK	5	95555101
ENSG00000178015	GPR150	5	95620087
ENSG00000175449	RFESD	5	95646754
ENSG00000145757	SPATA9	5	95652181
ENSG00000164292	RHOBTB3	5	95713522
ENSG00000173221	GLRX	5	95751319
ENSG00000118985	ELL2	5	95885098
ENSG00000175426	PCSK1	5	96390333
ENSG00000153113	CAST	5	96525267
ENSG00000164307	ERAP1	5	96760810
ENSG00000164308	ERAP2	5	96875986
ENSG00000113441	LNPEP	5	96935394
ENSG00000145721	LIX1	5	97091867
ENSG00000058729	RIOK2	5	97160867
ENSG00000174136	RGMB	5	98768650
ENSG00000153922	CHD1	5	98853985
ENSG00000174132	FAM174A	5	100535374
ENSG00000113532	ST8SIA4	5	100806933
ENSG00000173930	SLCO4C1	5	102233986
ENSG00000205359	SLCO6A1	5	102371774
ENSG00000145730	PAM	5	102753981
ENSG00000145723	GIN1	5	103086000
ENSG00000145725	PPIP5K2	5	103120149
ENSG00000181751	MACIR	5	103258763
ENSG00000112874	NUDT12	5	103548855
ENSG00000184349	EFNA5	5	107376894
ENSG00000145743	FBXL17	5	107859035
ENSG00000151422	FER	5	108747841
ENSG00000198961	PJA2	5	109334713
ENSG00000112893	MAN2A1	5	109689927
ENSG00000186952	TMEM232	5	110289233
ENSG00000164209	SLC25A46	5	110738136
ENSG00000145777	TSLP	5	111070062
ENSG00000134987	WDR36	5	111092321
ENSG00000152495	CAMK4	5	111223653
ENSG00000164211	STARD4	5	111496033
ENSG00000134986	NREP	5	111662621
ENSG00000129595	EPB41L4A	5	112142441
ENSG00000134982	APC	5	112707498
ENSG00000153037	SRP19	5	112861188
ENSG00000129625	REEP5	5	112876385
ENSG00000172795	DCP2	5	112976702
ENSG00000171444	MCC	5	113022099
ENSG00000212122	TSSK1B	5	113432553
ENSG00000047188	YTHDC2	5	113513694
ENSG00000080709	KCNN2	5	114055926
ENSG00000152503	TRIM36	5	115124762
ENSG00000164219	PGGT1B	5	115204012
ENSG00000164221	CCDC112	5	115267190
ENSG00000145780	FEM1C	5	115520908
ENSG00000243414	TICAM2	5	115578496
ENSG00000251201	TMED7-TICAM2	5	115578642
ENSG00000134970	TMED7	5	115613210
ENSG00000129596	CDO1	5	115804733
ENSG00000145782	ATG12	5	115828200
ENSG00000177879	AP3S1	5	115841592
ENSG00000172901	LVRN	5	115962454
ENSG00000268223	ARL14EPL	5	116032324
ENSG00000145781	COMMD10	5	116085016
ENSG00000092421	SEMA6A	5	116443555
ENSG00000169570	DTWD2	5	118836074
ENSG00000172869	DMXL1	5	119037772
ENSG00000145779	TNFAIP8	5	119268692
ENSG00000133835	HSD17B4	5	119452465
ENSG00000164334	FAM170A	5	119629559
ENSG00000184838	PRR16	5	120464300
ENSG00000181867	FTMT	5	121851882
ENSG00000151304	SRFBP1	5	121961975
ENSG00000113083	LOX	5	122063195
ENSG00000164185	ZNF474	5	122129546
ENSG00000064692	SNCAIP	5	122311354
ENSG00000205302	SNX2	5	122775079
ENSG00000064652	SNX24	5	122843439
ENSG00000168938	PPIC	5	123023250
ENSG00000061455	PRDM6	5	123089241
ENSG00000168944	CEP120	5	123344890
ENSG00000151292	CSNK1G3	5	123512099
ENSG00000168916	ZNF608	5	124636913
ENSG00000155324	GRAMD2B	5	126360132
ENSG00000164904	ALDH7A1	5	126531200
ENSG00000164902	PHAX	5	126600925
ENSG00000196900	TEX43	5	126631705
ENSG00000113368	LMNB1	5	126776623
ENSG00000173926	MARCHF3	5	126867714
ENSG00000164241	C5orf63	5	127045235
ENSG00000145794	MEGF10	5	127290796
ENSG00000164244	PRRC1	5	127517640
ENSG00000205279	CTXN3	5	127649082
ENSG00000230561	CCDC192	5	127703391
ENSG00000064651	SLC12A2	5	128083766
ENSG00000138829	FBN2	5	128257909
ENSG00000113396	SLC27A6	5	128538013
ENSG00000066583	ISOC1	5	129094749
ENSG00000145808	ADAMTS19	5	129460281
ENSG00000186367	MINAR2	5	129748094
ENSG00000198108	CHSY3	5	129904465
ENSG00000169567	HINT1	5	131155383
ENSG00000186687	LYRM7	5	131170944
ENSG00000158985	CDC42SE2	5	131245493
ENSG00000158987	RAPGEF6	5	131423921
ENSG00000217128	FNIP1	5	131641714
ENSG00000239642	MEIKIN	5	131806990
ENSG00000164398	ACSL6	5	131949973
ENSG00000164399	IL3	5	132060655
ENSG00000164400	CSF2	5	132073789
ENSG00000072682	P4HA2	5	132190147
ENSG00000131435	PDLIM4	5	132257696
ENSG00000197208	SLC22A4	5	132294394
ENSG00000197375	SLC22A5	5	132369710
ENSG00000125347	IRF1	5	132440440
ENSG00000113525	IL5	5	132541445
ENSG00000113522	RAD50	5	132556019
ENSG00000169194	IL13	5	132656263
ENSG00000113520	IL4	5	132673986
ENSG00000131437	KIF3A	5	132692628
ENSG00000205089	CCNI2	5	132747426
ENSG00000164402	SEPTIN8	5	132750819
ENSG00000198944	SOWAHA	5	132813302
ENSG00000164403	SHROOM1	5	132822141
ENSG00000164404	GDF9	5	132861181
ENSG00000164405	UQCRQ	5	132866630
ENSG00000164406	LEAP2	5	132873444
ENSG00000072364	AFF4	5	132875395
ENSG00000155329	ZCCHC10	5	132996985
ENSG00000170606	HSPA4	5	133052013
ENSG00000053108	FSTL4	5	133196455
ENSG00000113583	C5orf15	5	133955510
ENSG00000213585	VDAC1	5	133971871
ENSG00000081059	TCF7	5	134114681
ENSG00000113558	SKP1	5	134148935
ENSG00000113575	PPP2CA	5	134194332
ENSG00000006837	CDKL3	5	134286350
ENSG00000119048	UBE2B	5	134371469
ENSG00000237190	CDKN2AIPNL	5	134402065
ENSG00000043143	JADE2	5	134524312
ENSG00000152700	SAR1B	5	134601149
ENSG00000113615	SEC24A	5	134648785
ENSG00000164615	CAMLG	5	134738495
ENSG00000145833	DDX46	5	134758771
ENSG00000181904	C5orf24	5	134845680
ENSG00000113621	TXNDC15	5	134874371
ENSG00000132570	PCBD2	5	134905120
ENSG00000152705	CATSPER3	5	134967907
ENSG00000069011	PITX1	5	135027734
ENSG00000113648	MACROH2A1	5	135334381
ENSG00000251380	DCANP1	5	135444214
ENSG00000255833	TIFAB	5	135444226
ENSG00000181965	NEUROG1	5	135534282
ENSG00000145824	CXCL14	5	135570679
ENSG00000145832	SLC25A48	5	135579202
ENSG00000145839	IL9	5	135892246
ENSG00000145826	LECT2	5	135922279
ENSG00000120708	TGFBI	5	136028988
ENSG00000113658	SMAD5	5	136132845
ENSG00000271824	SMIM32	5	136191468
ENSG00000069018	TRPC7	5	136212745
ENSG00000152377	SPOCK1	5	136975298
ENSG00000146021	KLHL3	5	137617500
ENSG00000177733	HNRNPA0	5	137745651
ENSG00000120729	MYOT	5	137867858
ENSG00000078795	PKD2L2	5	137887968
ENSG00000031003	FAM13B	5	137937960
ENSG00000061492	WNT8A	5	138083990
ENSG00000112981	NME5	5	138115175
ENSG00000112983	BRD8	5	138139770
ENSG00000112984	KIF20A	5	138178719
ENSG00000094880	CDC23	5	138187650
ENSG00000146013	GFRA3	5	138252380
ENSG00000158402	CDC25C	5	138285269
ENSG00000120709	FAM53C	5	138331935
ENSG00000120733	KDM3B	5	138352685
ENSG00000132563	REEP2	5	138439057
ENSG00000120738	EGR1	5	138465479
ENSG00000120705	ETF1	5	138506095
ENSG00000113013	HSPA9	5	138553756
ENSG00000044115	CTNNA1	5	138610967
ENSG00000146006	LRRTM2	5	138868921
ENSG00000120725	SIL1	5	138946724
ENSG00000280987	MATR3	5	139273752
ENSG00000015479	MATR3	5	139293674
ENSG00000120727	PAIP2	5	139341587
ENSG00000170482	SLC23A1	5	139367196
ENSG00000170476	MZB1	5	139387467
ENSG00000228672	PROB1	5	139390592
ENSG00000170469	SPATA24	5	139396563
ENSG00000170464	DNAJC18	5	139408588
ENSG00000249751	ECSCR	5	139448560
ENSG00000283288	SMIM33	5	139471004
ENSG00000184584	STING1	5	139475533
ENSG00000131508	UBE2D2	5	139526431
ENSG00000171604	CXXC5	5	139647299
ENSG00000146005	PSD2	5	139795808
ENSG00000158458	NRG2	5	139846779
ENSG00000185129	PURA	5	140107777
ENSG00000182700	IGIP	5	140125937
ENSG00000120306	CYSTM1	5	140175156
ENSG00000113068	PFDN1	5	140245035
ENSG00000113070	HBEGF	5	140332843
ENSG00000113073	SLC4A9	5	140360194
ENSG00000131503	ANKHD1	5	140401814
ENSG00000254996	ANKHD1-EIF4EBP3	5	140401908
ENSG00000213523	SRA1	5	140537340
ENSG00000243056	EIF4EBP3	5	140547662
ENSG00000113108	APBB3	5	140558268
ENSG00000176087	SLC35A4	5	140564446
ENSG00000170458	CD14	5	140631728
ENSG00000131495	NDUFA2	5	140638740
ENSG00000113119	TMCO6	5	140639435
ENSG00000113141	IK	5	140647058
ENSG00000120314	WDR55	5	140664868
ENSG00000256453	DND1	5	140670794
ENSG00000170445	HARS1	5	140673035
ENSG00000112855	HARS2	5	140691430
ENSG00000146007	ZMAT2	5	140698680
ENSG00000204970	PCDHA1	5	140786136
ENSG00000204969	PCDHA2	5	140794852
ENSG00000255408	PCDHA3	5	140801028
ENSG00000204967	PCDHA4	5	140806929
ENSG00000204965	PCDHA5	5	140821604
ENSG00000081842	PCDHA6	5	140827958
ENSG00000204963	PCDHA7	5	140834248
ENSG00000204962	PCDHA8	5	140841187
ENSG00000204961	PCDHA9	5	140847772
ENSG00000250120	PCDHA10	5	140855883
ENSG00000249158	PCDHA11	5	140868183
ENSG00000251664	PCDHA12	5	140875302
ENSG00000239389	PCDHA13	5	140882124
ENSG00000248383	PCDHAC1	5	140926299
ENSG00000243232	PCDHAC2	5	140966470
ENSG00000171815	PCDHB1	5	141051374
ENSG00000112852	PCDHB2	5	141094606
ENSG00000113205	PCDHB3	5	141100473
ENSG00000081818	PCDHB4	5	141121818
ENSG00000113209	PCDHB5	5	141135206
ENSG00000113211	PCDHB6	5	141150057
ENSG00000113212	PCDHB7	5	141172644
ENSG00000120322	PCDHB8	5	141177790
ENSG00000272674	PCDHB16	5	141182387
ENSG00000177839	PCDHB9	5	141187127
ENSG00000120324	PCDHB10	5	141192353
ENSG00000197479	PCDHB11	5	141199610
ENSG00000120328	PCDHB12	5	141208697
ENSG00000187372	PCDHB13	5	141213919
ENSG00000120327	PCDHB14	5	141223343
ENSG00000113248	PCDHB15	5	141245395
ENSG00000178913	TAF7	5	141259884
ENSG00000120329	SLC25A2	5	141302635
ENSG00000204956	PCDHGA1	5	141330514
ENSG00000081853	PCDHGA2	5	141338760
ENSG00000254245	PCDHGA3	5	141343829
ENSG00000254221	PCDHGB1	5	141350099
ENSG00000262576	PCDHGA4	5	141355021
ENSG00000253910	PCDHGB2	5	141359994
ENSG00000253485	PCDHGA5	5	141364162
ENSG00000262209	PCDHGB3	5	141370242
ENSG00000253731	PCDHGA6	5	141373891
ENSG00000253537	PCDHGA7	5	141382739
ENSG00000253953	PCDHGB4	5	141387698
ENSG00000253767	PCDHGA8	5	141390157
ENSG00000276547	PCDHGB5	5	141397947
ENSG00000261934	PCDHGA9	5	141402778
ENSG00000253305	PCDHGB6	5	141408021
ENSG00000253846	PCDHGA10	5	141412987
ENSG00000254122	PCDHGB7	5	141417645
ENSG00000253873	PCDHGA11	5	141421047
ENSG00000253159	PCDHGA12	5	141430507
ENSG00000240184	PCDHGC3	5	141475947
ENSG00000242419	PCDHGC4	5	141484997
ENSG00000240764	PCDHGC5	5	141489081
ENSG00000131504	DIAPH1	5	141515016
ENSG00000171720	HDAC3	5	141620876
ENSG00000164620	RELL2	5	141636950
ENSG00000197948	FCHSD1	5	141639302
ENSG00000120318	ARAP3	5	141653401
ENSG00000156453	PCDH1	5	141853090
ENSG00000081791	DELE1	5	141923855
ENSG00000113555	PCDH12	5	141943581
ENSG00000013561	RNF14	5	141958328
ENSG00000113552	GNPDA1	5	141991749
ENSG00000131507	NDFIP1	5	142108779
ENSG00000187678	SPRY4	5	142310427
ENSG00000113578	FGF1	5	142592178
ENSG00000145819	ARHGAP26	5	142770377
ENSG00000113580	NR3C1	5	143277931
ENSG00000158497	HMHB1	5	143812161
ENSG00000145817	YIPF5	5	144158162
ENSG00000183775	KCTD16	5	144170873
ENSG00000186314	PRELID2	5	145471799
ENSG00000204928	GRXCR2	5	145858521
ENSG00000156463	SH3RF2	5	145936578
ENSG00000173261	PLAC8L1	5	146084313
ENSG00000133706	LARS1	5	146110566
ENSG00000091009	RBM27	5	146203605
ENSG00000091010	POU4F3	5	146338839
ENSG00000113649	TCERG1	5	146447311
ENSG00000173250	GPR151	5	146513144
ENSG00000156475	PPP2R2B	5	146580742
ENSG00000169302	STK32A	5	147234963
ENSG00000113657	DPYSL3	5	147390808
ENSG00000176049	JAKMIP2	5	147585438
ENSG00000164266	SPINK1	5	147824572
ENSG00000164265	SCGB3A2	5	147870682
ENSG00000178776	C5orf46	5	147880726
ENSG00000133710	SPINK5	5	148025683
ENSG00000196800	SPINK14	5	148168546
ENSG00000178172	SPINK6	5	148202794
ENSG00000248109	MARCOL	5	148221650
ENSG00000214510	SPINK13	5	148268180
ENSG00000145879	SPINK7	5	148312419
ENSG00000204909	SPINK9	5	148321203
ENSG00000145868	FBXO38	5	148383935
ENSG00000164270	HTR4	5	148451032
ENSG00000169252	ADRB2	5	148826611
ENSG00000169247	SH3TC2	5	148923639
ENSG00000173210	ABLIM3	5	149141483
ENSG00000157510	AFAP1L1	5	149271859
ENSG00000164284	GRPEL2	5	149345430
ENSG00000145882	PCYOX1L	5	149358037
ENSG00000127743	IL17B	5	149371324
ENSG00000113712	CSNK1A1	5	149492982
ENSG00000183111	ARHGEF37	5	149551947
ENSG00000155846	PPARGC1B	5	149730298
ENSG00000132915	PDE6A	5	149857953
ENSG00000155850	SLC26A2	5	149960758
ENSG00000164296	TIGD6	5	149993118
ENSG00000113716	HMGXB3	5	150000046
ENSG00000182578	CSF1R	5	150053291
ENSG00000113721	PDGFRB	5	150113839
ENSG00000113722	CDX1	5	150166778
ENSG00000011083	SLC6A7	5	150190062
ENSG00000070808	CAMK2A	5	150219491
ENSG00000183876	ARSI	5	150296343
ENSG00000070814	TCOF1	5	150357629
ENSG00000019582	CD74	5	150401637
ENSG00000164587	RPS14	5	150442635
ENSG00000070614	NDST1	5	150485818
ENSG00000171992	SYNPO	5	150601080
ENSG00000164591	MYOZ3	5	150660882
ENSG00000086589	RBM22	5	150690792
ENSG00000132912	DCTN4	5	150708440
ENSG00000256235	SMIM3	5	150778757
ENSG00000237693	IRGM	5	150846521
ENSG00000145908	ZNF300	5	150894392
ENSG00000211445	GPX3	5	151020591
ENSG00000145901	TNIP1	5	151029945
ENSG00000197043	ANXA6	5	151100706
ENSG00000198624	CCDC69	5	151181052
ENSG00000196743	GM2A	5	151212150
ENSG00000186334	SLC36A3	5	151276358
ENSG00000186335	SLC36A2	5	151314972
ENSG00000123643	SLC36A1	5	151437046
ENSG00000086570	FAT2	5	151504092
ENSG00000113140	SPARC	5	151661096
ENSG00000177556	ATOX1	5	151742316
ENSG00000145907	G3BP1	5	151771045
ENSG00000145888	GLRA1	5	151822513
ENSG00000132911	NMUR2	5	152391546
ENSG00000155511	GRIA1	5	153489615
ENSG00000055147	FAM114A2	5	153990148
ENSG00000037749	MFAP3	5	154038959
ENSG00000164574	GALNT10	5	154190730
ENSG00000164576	SAP30L	5	154445997
ENSG00000113196	HAND1	5	154474972
ENSG00000155506	LARP1	5	154682986
ENSG00000170271	FAXDC2	5	154818492
ENSG00000155508	CNOT8	5	154857553
ENSG00000082516	GEMIN5	5	154887411
ENSG00000082515	MRPL22	5	154941073
ENSG00000226650	KIF4B	5	155013755
ENSG00000170624	SGCD	5	155870344
ENSG00000231989	PPP1R2B	5	156850295
ENSG00000145850	TIMD4	5	156919292
ENSG00000113249	HAVCR1	5	157029413
ENSG00000135077	HAVCR2	5	157085832
ENSG00000155868	MED7	5	157137424
ENSG00000113263	ITK	5	157142933
ENSG00000170613	FAM71B	5	157161846
ENSG00000055163	CYFIP2	5	157266079
ENSG00000172568	FNDC9	5	157341598
ENSG00000135074	ADAM19	5	157395534
ENSG00000172548	NIPAL4	5	157460213
ENSG00000039600	SOX30	5	157625679
ENSG00000187658	C5orf52	5	157671533
ENSG00000113272	THG1L	5	157731420
ENSG00000155858	LSM11	5	157743712
ENSG00000113282	CLINT1	5	157785743
ENSG00000164330	EBF1	5	158695916
ENSG00000145860	RNF145	5	159157409
ENSG00000164332	UBLCP1	5	159263290
ENSG00000113302	IL12B	5	159314780
ENSG00000170214	ADRA1B	5	159865080
ENSG00000113312	TTC1	5	160009113
ENSG00000170234	PWWP2A	5	160061801
ENSG00000170231	FABP6	5	160187367
ENSG00000135083	CCNJL	5	160249083
ENSG00000145861	C1QTNF2	5	160347754
ENSG00000221886	ZBED8	5	160393148
ENSG00000164609	SLU7	5	160401641
ENSG00000164611	PTTG1	5	160421855
ENSG00000118322	ATP10B	5	160563120
ENSG00000145864	GABRB2	5	161288429
ENSG00000145863	GABRA6	5	161547063
ENSG00000022355	GABRA1	5	161847063
ENSG00000113327	GABRG2	5	162000057
ENSG00000113328	CCNG1	5	163437569
ENSG00000170584	NUDCD2	5	163446526
ENSG00000072571	HMMR	5	163460203
ENSG00000038274	MAT2B	5	163503114
ENSG00000145934	TENM2	5	167284799
ENSG00000113645	WWC1	5	168291645
ENSG00000113643	RARS1	5	168486451
ENSG00000188573	FBLL1	5	168529305
ENSG00000120137	PANK3	5	168548495
ENSG00000184347	SLIT3	5	168661733
ENSG00000040275	SPDL1	5	169583636
ENSG00000134516	DOCK2	5	169637268
ENSG00000204767	INSYN2B	5	169861303
ENSG00000168269	FOXI1	5	170105897
ENSG00000234511	C5orf58	5	170232447
ENSG00000043462	LCP2	5	170246233
ENSG00000182132	KCNIP1	5	170353487
ENSG00000145936	KCNMB1	5	170374671
ENSG00000094755	GABRP	5	170763350
ENSG00000204764	RANBP17	5	170861870
ENSG00000164438	TLX3	5	171309248
ENSG00000181163	NPM1	5	171387116
ENSG00000156427	FGF18	5	171419647
ENSG00000185662	SMIM23	5	171782432
ENSG00000072803	FBXW11	5	171861549
ENSG00000072786	STK10	5	172042079
ENSG00000214360	EFCAB9	5	172194172
ENSG00000168246	UBTD2	5	172209646
ENSG00000174705	SH3PXD2B	5	172325000
ENSG00000214357	NEURL1B	5	172641263
ENSG00000120129	DUSP1	5	172768096
ENSG00000113719	ERGIC1	5	172834251
ENSG00000037241	RPL26L1	5	172958729
ENSG00000113732	ATP6V0E1	5	172983771
ENSG00000164463	CREBRF	5	173056352
ENSG00000113734	BNIP1	5	173144442
ENSG00000183072	NKX2-5	5	173232109
ENSG00000113739	STC2	5	173314723
ENSG00000145919	BOD1	5	173607145
ENSG00000113742	CPEB4	5	173888349
ENSG00000185056	C5orf47	5	173973779
ENSG00000170091	NSG2	5	174045706
ENSG00000120149	MSX2	5	174724582
ENSG00000184845	DRD1	5	175440036
ENSG00000164466	SFXN1	5	175477062
ENSG00000113749	HRH2	5	175658030
ENSG00000145920	CPLX2	5	175796310
ENSG00000051596	THOC3	5	175917873
ENSG00000182230	FAM153B	5	176060689
ENSG00000170085	SIMC1	5	176238367
ENSG00000122203	KIAA1191	5	176346062
ENSG00000175414	ARL10	5	176365487
ENSG00000048162	NOP16	5	176383946
ENSG00000146066	HIGD2A	5	176388751
ENSG00000175416	CLTB	5	176392501
ENSG00000113194	FAF2	5	176447628
ENSG00000146083	RNF44	5	176526712
ENSG00000074276	CDHR2	5	176542511
ENSG00000169258	GPRIN1	5	176595802
ENSG00000074317	SNCB	5	176620082
ENSG00000175766	EIF4E1B	5	176630618
ENSG00000048140	TSPAN17	5	176647387
ENSG00000113763	UNC5A	5	176810519
ENSG00000160883	HK3	5	176880869
ENSG00000087206	UIMC1	5	176905005
ENSG00000113761	ZNF346	5	177022696
ENSG00000160867	FGFR4	5	177086905
ENSG00000165671	NSD1	5	177131830
ENSG00000169228	RAB24	5	177301198
ENSG00000213347	MXD3	5	177301461
ENSG00000169230	PRELID1	5	177303799
ENSG00000169223	LMAN2	5	177331567
ENSG00000169220	RGS14	5	177357924
ENSG00000131183	SLC34A1	5	177379235
ENSG00000196570	PFN3	5	177400109
ENSG00000131187	F12	5	177402141
ENSG00000198055	GRK6	5	177403204
ENSG00000131188	PRR7	5	177446445
ENSG00000113758	DBN1	5	177456608
ENSG00000196923	PDLIM7	5	177483394
ENSG00000146094	DOK3	5	177501904
ENSG00000183258	DDX41	5	177511577
ENSG00000146067	FAM193B	5	177519789
ENSG00000184840	TMED9	5	177592203
ENSG00000027847	B4GALT7	5	177600132
ENSG00000170074	FAM153A	5	177707981
ENSG00000175325	PROP1	5	177992235
ENSG00000145911	N4BP3	5	178113532
ENSG00000145916	RMND5B	5	178130996
ENSG00000145912	NHP2	5	178149463
ENSG00000244234	GMCL2	5	178184505
ENSG00000197451	HNRNPAB	5	178204533
ENSG00000175309	PHYKPL	5	178208471
ENSG00000050767	COL23A1	5	178237476
ENSG00000113240	CLK4	5	178602664
ENSG00000285891	MSANTD5	5	178694605
ENSG00000169131	ZNF354A	5	178711512
ENSG00000178338	ZNF354B	5	178859953
ENSG00000198939	ZFP2	5	178895898
ENSG00000178187	ZNF454	5	178941191
ENSG00000113262	GRM6	5	178977587
ENSG00000234284	ZNF879	5	179023804
ENSG00000177932	ZNF354C	5	179060373
ENSG00000087116	ADAMTS2	5	179110853
ENSG00000176783	RUFY1	5	179550554
ENSG00000169045	HNRNPH1	5	179614178
ENSG00000204659	CBY3	5	179678560
ENSG00000127022	CANX	5	179678628
ENSG00000161021	MAML1	5	179732822
ENSG00000213316	LTC4S	5	179793980
ENSG00000161013	MGAT4B	5	179797597
ENSG00000161011	SQSTM1	5	179806398
ENSG00000161010	MRNIP	5	179835133
ENSG00000197226	TBC1D9B	5	179862066
ENSG00000113269	RNF130	5	179911651
ENSG00000146090	RASGEF1C	5	180100795
ENSG00000050748	MAPK9	5	180233143
ENSG00000131459	GFPT2	5	180300698
ENSG00000113300	CNOT6	5	180494379
ENSG00000161055	SCGB3A1	5	180590105
ENSG00000037280	FLT4	5	180601506
ENSG00000174339	OR2Y1	5	180739123
ENSG00000131446	MGAT1	5	180784780
ENSG00000196670	ZFP62	5	180847611
ENSG00000113303	BTNL8	5	180899077
ENSG00000168903	BTNL3	5	180988846
ENSG00000165810	BTNL9	5	181040225
ENSG00000185372	OR2V1	5	181123122
ENSG00000182613	OR2V2	5	181147586
ENSG00000146054	TRIM7	5	181193924
ENSG00000146063	TRIM41	5	181222499
ENSG00000204628	RACK1	5	181236897
ENSG00000183718	TRIM52	5	181254077
ENSG00000230178	OR4F3	5	181367268
ENSG00000112679	DUSP22	6	291630
ENSG00000137265	IRF4	6	391752
ENSG00000112685	EXOC2	6	485154
ENSG00000188996	HUS1B	6	655939
ENSG00000164379	FOXQ1	6	1312098
ENSG00000137273	FOXF2	6	1389576
ENSG00000054598	FOXC1	6	1609915
ENSG00000112699	GMDS	6	1623806
ENSG00000145949	MYLK4	6	2663629
ENSG00000124535	WRNIP1	6	2765393
ENSG00000021355	SERPINB1	6	2832332
ENSG00000170542	SERPINB9	6	2887270
ENSG00000124570	SERPINB6	6	2948159
ENSG00000124588	NQO2	6	2987987
ENSG00000137275	RIPK1	6	3063824
ENSG00000137274	BPHL	6	3118374
ENSG00000137267	TUBB2A	6	3153497
ENSG00000137285	TUBB2B	6	3223324
ENSG00000180822	PSMG4	6	3231403
ENSG00000137266	SLC22A23	6	3268962
ENSG00000168994	PXDC1	6	3722614
ENSG00000145945	FAM50B	6	3849373
ENSG00000112739	PRPF4B	6	4021267
ENSG00000145975	FAM217A	6	4049434
ENSG00000198721	ECI2	6	4115693
ENSG00000153046	CDYL	6	4706159
ENSG00000124787	RPP40	6	4994717
ENSG00000219607	PPP1R3G	6	5085341
ENSG00000214113	LYRM4	6	5103629
ENSG00000145982	FARS2	6	5261044
ENSG00000124785	NRN1	6	5997999
ENSG00000124491	F13A1	6	6144084
ENSG00000112799	LY86	6	6588108
ENSG00000124782	RREB1	6	7107597
ENSG00000124783	SSR1	6	7268306
ENSG00000164304	CAGE1	6	7326656
ENSG00000124784	RIOK1	6	7389793
ENSG00000096696	DSP	6	7541617
ENSG00000168566	SNRNP48	6	7590198
ENSG00000153162	BMP6	6	7726099
ENSG00000239264	TXNDC5	6	7881517
ENSG00000259040	BLOC1S5-TXNDC5	6	7881522
ENSG00000188428	BLOC1S5	6	8013567
ENSG00000265818	EEF1E1-BLOC1S5	6	8015726
ENSG00000124802	EEF1E1	6	8073360
ENSG00000124786	SLC35B3	6	8411435
ENSG00000137203	TFAP2A	6	10393186
ENSG00000111846	GCNT2	6	10492223
ENSG00000137434	C6orf52	6	10671418
ENSG00000111845	PAK1IP1	6	10694972
ENSG00000111843	TMEM14C	6	10722915
ENSG00000137210	TMEM14B	6	10747759
ENSG00000111837	MAK	6	10762723
ENSG00000124827	GCM2	6	10873223
ENSG00000153157	SYCP2L	6	10886831
ENSG00000197977	ELOVL2	6	10980759
ENSG00000224531	SMIM13	6	11093834
ENSG00000244476	ERVFRD-1	6	11102489
ENSG00000111859	NEDD9	6	11183298
ENSG00000205269	TMEM170B	6	11537749
ENSG00000111863	ADTRP	6	11712054
ENSG00000095951	HIVEP1	6	12008762
ENSG00000078401	EDN1	6	12290361
ENSG00000112137	PHACTR1	6	12716312
ENSG00000145979	TBC1D7	6	13266542
ENSG00000145990	GFOD1	6	13357830
ENSG00000124523	SIRT5	6	13574227
ENSG00000225921	NOL7	6	13615335
ENSG00000010017	RANBP9	6	13621498
ENSG00000050393	MCUR1	6	13786557
ENSG00000180537	RNF182	6	13924446
ENSG00000112149	CD83	6	14117256
ENSG00000008083	JARID2	6	15246069
ENSG00000047579	DTNBP1	6	15522807
ENSG00000007944	MYLIP	6	16129086
ENSG00000137198	GMPR	6	16238587
ENSG00000124788	ATXN1	6	16299112
ENSG00000230873	STMND1	6	17102050
ENSG00000112183	RBM24	6	17281361
ENSG00000112186	CAP2	6	17393595
ENSG00000137414	FAM8A1	6	17600302
ENSG00000124789	NUP153	6	17615035
ENSG00000137177	KIF13A	6	17759183
ENSG00000187566	NHLRC1	6	18120440
ENSG00000137364	TPMT	6	18128311
