Gene stable ID	Gene name	Chromosome/scaffold name	Gene start (bp)
ENSMUSG00000081758	Gm11460	2	165508417
ENSMUSG00000039671	Zmynd8	2	165626072
ENSMUSG00000085274	BC046401	2	165699604
ENSMUSG00000086820	Gm11465	2	165721945
ENSMUSG00000083264	Gm11461	2	165767186
ENSMUSG00000082924	Gm11462	2	165801709
ENSMUSG00000084816	Platr29	2	165818677
ENSMUSG00000087351	Gm11464	2	165822646
ENSMUSG00000027678	Ncoa3	2	165834556
ENSMUSG00000006800	Sulf2	2	165915009
ENSMUSG00002075091	5S_rRNA	2	166031617
ENSMUSG00000085618	Gm11466	2	166031713
ENSMUSG00000085046	Gm11467	2	166049150
ENSMUSG00000084840	Gm11468	2	166115828
ENSMUSG00000087617	Gm14268	2	166222748
ENSMUSG00000085129	5031425F14Rik	2	166289371
ENSMUSG00000085682	Gm14267	2	166341956
ENSMUSG00000039621	Prex1	2	166408262
ENSMUSG00002075220	5S_rRNA	2	166496947
ENSMUSG00002075029	7SK	2	166523994
ENSMUSG00002076611	U6	2	166610665
ENSMUSG00000042854	Trp53rkb	2	166634451
ENSMUSG00000074582	Arfgef2	2	166647508
ENSMUSG00000002718	Cse1l	2	166747960
ENSMUSG00000090397	Gm17096	2	166785459
ENSMUSG00000039536	Stau1	2	166789469
ENSMUSG00000082665	Gm11470	2	166849051
ENSMUSG00000017999	Ddx27	2	166857113
ENSMUSG00000039501	Znfx1	2	166877713
ENSMUSG00000074578	Zfas1	2	166904854
ENSMUSG00000077515	Gm25878	2	166905393
ENSMUSG00000077565	Gm23201	2	166906918
ENSMUSG00000077698	Snord12	2	166907196
ENSMUSG00000081946	Gm11472	2	166929104
ENSMUSG00000083436	Gm11471	2	166935479
ENSMUSG00000050556	Kcnb1	2	166937889
ENSMUSG00000085151	1110018N20Rik	2	167030622
ENSMUSG00000017969	Ptgis	2	167033725
ENSMUSG00000086098	Gm14291	2	167043496
ENSMUSG00000083661	Gm11473	2	167123339
ENSMUSG00000017929	B4galt5	2	167140364
ENSMUSG00000039463	Slc9a8	2	167263632
ENSMUSG00000047030	Spata2	2	167323053
ENSMUSG00000006418	Rnf114	2	167334565
ENSMUSG00000082687	Gm11474	2	167377086
ENSMUSG00000042821	Snai1	2	167380115
ENSMUSG00000085596	Gm11476	2	167395234
ENSMUSG00000081511	Gm11475	2	167433315
ENSMUSG00000078923	Ube2v1	2	167449558
ENSMUSG00000089739	Gm20431	2	167449770
ENSMUSG00000090213	Tmem189	2	167484528
ENSMUSG00000085914	Gm14320	2	167504029
ENSMUSG00000056501	Cebpb	2	167530835
ENSMUSG00000006462	A530013C23Rik	2	167533097
ENSMUSG00000084797	Gm14321	2	167619387
ENSMUSG00000087624	9230111E07Rik	2	167623973
ENSMUSG00000087684	1200007C13Rik	2	167669613
ENSMUSG00000085411	Gm14319	2	167700505
ENSMUSG00000027540	Ptpn1	2	167773977
ENSMUSG00000074577	Ripor3	2	167822084
ENSMUSG00000086411	Gm14236	2	167852449
ENSMUSG00000044641	Pard6b	2	167922924
ENSMUSG00000118526	Gm52960	2	167956797
ENSMUSG00000085267	Gm14235	2	167989937
ENSMUSG00000087648	E130018N17Rik	2	167994523
ENSMUSG00000051149	Adnp	2	168022906
ENSMUSG00000093752	Gm20716	2	168022906
ENSMUSG00000078919	Dpm1	2	168050968
ENSMUSG00000074576	Mocs3	2	168072542
ENSMUSG00000083342	Gm14237	2	168083921
ENSMUSG00000074575	Kcng1	2	168102037
ENSMUSG00000086783	Gm14262	2	168130939
ENSMUSG00000064961	Gm22704	2	168177620
ENSMUSG00000082239	Gm14234	2	168259650
ENSMUSG00000027544	Nfatc2	2	168318330
ENSMUSG00000027546	Atp9a	2	168476358
ENSMUSG00000105496	Mir7004	2	168482616
ENSMUSG00000027547	Sall4	2	168590252
ENSMUSG00000085322	Gm14261	2	168608063
ENSMUSG00000077761	Gm25214	2	168723960
ENSMUSG00000027551	Zfp64	2	168735251
ENSMUSG00000086348	1700017J07Rik	2	168820188
ENSMUSG00000086658	Gm14260	2	168828486
ENSMUSG00000052368	Gm9873	2	168861945
ENSMUSG00000086238	Gm14258	2	168948373
ENSMUSG00000085369	9430093N23Rik	2	169076911
ENSMUSG00000086840	Gm14250	2	169231001
ENSMUSG00000085350	4930529I22Rik	2	169241065
ENSMUSG00000087074	Gm14249	2	169322537
ENSMUSG00000078912	Gm11011	2	169424765
ENSMUSG00000103662	Gm34294	2	169465976
ENSMUSG00000047907	Tshz2	2	169474933
ENSMUSG00000103935	AY702102	2	169803935
ENSMUSG00000052056	Zfp217	2	169950563
ENSMUSG00000084013	Gm14270	2	170126955
ENSMUSG00000013523	Bcas1	2	170188911
ENSMUSG00000086999	Bcas1os2	2	170198281
ENSMUSG00000086970	Bcas1os1	2	170247101
ENSMUSG00000084067	Gm14269	2	170305434
ENSMUSG00000038567	Cyp24a1	2	170324628
ENSMUSG00000052033	Pfdn4	2	170338348
ENSMUSG00000085495	Gm16796	2	170341277
ENSMUSG00000085225	Gm14637	2	170417974
ENSMUSG00000043583	4930470P17Rik	2	170421338
ENSMUSG00000085158	Gm14264	2	170494354
ENSMUSG00000027560	Dok5	2	170573727
ENSMUSG00000080955	Gm14263	2	170795999
ENSMUSG00000084829	Gm14266	2	171035189
ENSMUSG00000084818	Gm14640	2	171057419
ENSMUSG00000086613	1700007M16Rik	2	171075929
ENSMUSG00000088505	Gm26489	2	171148088
ENSMUSG00000086823	1700028P15Rik	2	171798799
ENSMUSG00000085426	Gm14272	2	171830115
ENSMUSG00000087100	Gm14641	2	171837861
ENSMUSG00000067578	Cbln4	2	171878153
ENSMUSG00000087409	Gm14271	2	171888446
ENSMUSG00000083793	Gm14274	2	171942541
ENSMUSG00000038537	Mc3r	2	172090412
ENSMUSG00000085949	Gm14275	2	172130053
ENSMUSG00000085905	Gm14273	2	172166254
ENSMUSG00000027495	Fam210b	2	172187485
ENSMUSG00000027496	Aurka	2	172198110
ENSMUSG00000027498	Cstf1	2	172212601
ENSMUSG00000074570	Cass4	2	172235714
ENSMUSG00000087633	Gm14455	2	172267724
ENSMUSG00000027502	Rtf2	2	172282476
ENSMUSG00000074569	Gcnt7	2	172292233
ENSMUSG00000027505	Fam209	2	172314440
ENSMUSG00000081344	Gm14303	2	172351441
ENSMUSG00000028640	Tfap2c	2	172391513
ENSMUSG00000008999	Bmp7	2	172709805
ENSMUSG00000005883	Spo11	2	172819493
ENSMUSG00000027509	Rae1	2	172841910
ENSMUSG00000027510	Rbm38	2	172862291
ENSMUSG00000092596	Gm20490	2	172864296
ENSMUSG00000087442	Gm14453	2	172867478
ENSMUSG00000070495	Ctcfl	2	172935402
ENSMUSG00000087382	Ctcflos	2	172952611
ENSMUSG00000027513	Pck1	2	172994841
ENSMUSG00000027514	Zbp1	2	173048405
ENSMUSG00000038400	Pmepa1	2	173066251
ENSMUSG00000087600	Pmepa1os	2	173118491
ENSMUSG00000086114	Gm14642	2	173236359
ENSMUSG00000027518	1700021F07Rik	2	173364379
ENSMUSG00000027517	Ankrd60	2	173410454
ENSMUSG00000055897	Ppp4r1l-ps	2	173421113
ENSMUSG00000027519	Rab22a	2	173501553
ENSMUSG00000098588	Mir6340	2	173542823
ENSMUSG00000057047	1700010B08Rik	2	173561208
ENSMUSG00000054455	Vapb	2	173579304
ENSMUSG00000118399	Gm18917	2	173591731
ENSMUSG00000085938	Gm14371	2	173635230
ENSMUSG00000082543	Gm14336	2	173762145
ENSMUSG00000081700	Atp5k-ps2	2	173826275
ENSMUSG00000082519	Vamp7-ps	2	173888412
ENSMUSG00000027522	Stx16	2	173918101
ENSMUSG00000039263	Npepl1	2	173952142
ENSMUSG00000074555	Gm10714	2	173966831
ENSMUSG00000065521	Mir296	2	174108840
ENSMUSG00000065410	Mir298	2	174109297
ENSMUSG00000086537	Gnasas1	2	174123030
ENSMUSG00000027523	Gnas	2	174126113
ENSMUSG00000090625	Gm20721	2	174172112
ENSMUSG00000016253	Nelfcd	2	174257597
ENSMUSG00000016256	Ctsz	2	174269286
ENSMUSG00000082641	Rpl30-ps5	2	174282722
ENSMUSG00000016255	Tubb1	2	174292488
ENSMUSG00000016252	Atp5e	2	174302865
ENSMUSG00000016257	Prelid3b	2	174306860
ENSMUSG00000080158	Gm14385	2	174326494
ENSMUSG00000082353	Vmn1r-ps1	2	174433023
ENSMUSG00000050600	Zfp831	2	174485327
ENSMUSG00000027524	Edn3	2	174602412
ENSMUSG00000084795	Gm14617	2	174677757
ENSMUSG00000087215	Gm14618	2	174684098
ENSMUSG00000086177	Gm14616	2	174698082
ENSMUSG00000078906	Gm14444	2	174852034
ENSMUSG00000085608	Gm16354	2	174865147
ENSMUSG00000082112	Gm14445	2	174879914
ENSMUSG00000078905	Gm14393	2	174903342
ENSMUSG00000084050	Gm14439	2	174904229
ENSMUSG00000080888	Gm14387	2	174928294
ENSMUSG00000081949	Gm14392	2	174946247
ENSMUSG00000090093	Gm14399	2	174971286
ENSMUSG00000087588	Gm16355	2	174995791
ENSMUSG00000078902	Gm14443	2	175008048
ENSMUSG00000078903	Gm14391	2	175032858
ENSMUSG00000082376	Gm14442	2	175069969
ENSMUSG00000084323	Gm14438	2	175112349
ENSMUSG00000078901	Gm14440	2	175116918
ENSMUSG00000085699	Gm14298	2	175145890
ENSMUSG00000078899	Gm4631	2	175163748
ENSMUSG00000078898	Zfp968	2	175214229
ENSMUSG00000095231	Gm14297	2	175243457
ENSMUSG00000078897	Gm4724	2	175264093
ENSMUSG00000078896	Zfp965	2	175311778
ENSMUSG00000094475	Gm11007	2	175435771
ENSMUSG00000084852	Gm16359	2	175465996
ENSMUSG00000095545	Zfp969	2	175484016
ENSMUSG00000094932	Gm2007	2	175533330
ENSMUSG00000085366	Gm16358	2	175563646
ENSMUSG00000078889	Gm14288	2	175581150
ENSMUSG00000083481	Rps8-ps2	2	175596776
ENSMUSG00000086941	Gm2020	2	175636757
ENSMUSG00000078887	Gm6710	2	175661012
ENSMUSG00000085288	Gm16356	2	175693518
ENSMUSG00000089756	Zfp966	2	175710674
ENSMUSG00000078886	Gm2026	2	175757124
ENSMUSG00000078891	Gm11008	2	175839243
ENSMUSG00000085103	Gm16357	2	175857816
ENSMUSG00000095648	Gm2004	2	175883384
ENSMUSG00000086367	Gm6182	2	175942835
ENSMUSG00000078894	2210418O10Rik	2	175968362
ENSMUSG00000094108	Gm17258	2	175999042
ENSMUSG00000084858	Gm1980	2	176040620
ENSMUSG00000078895	Gm11009	2	176059431
ENSMUSG00000089951	Zfp968-ps	2	176115387
ENSMUSG00000086489	Gm16362	2	176144420
ENSMUSG00000078881	Gm14434	2	176165071
ENSMUSG00000095199	Zfp967	2	176212793
ENSMUSG00000094360	Gm14307	2	176293999
ENSMUSG00000078880	Gm14308	2	176305157
ENSMUSG00000078879	Zfp973	2	176362315
ENSMUSG00000078878	Gm14305	2	176400121
ENSMUSG00000081003	Gm14301	2	176433965
ENSMUSG00000081599	Gm14390	2	176446192
ENSMUSG00000078877	Gm14295	2	176490405
ENSMUSG00000078876	Gm14408	2	176522933
ENSMUSG00000083170	Gm14405	2	176543644
ENSMUSG00000074527	Gm14296	2	176584302
ENSMUSG00000081326	Gm14417	2	176642701
ENSMUSG00000078875	Gm14419	2	176692749
ENSMUSG00000083317	Gm14402	2	176724448
ENSMUSG00000083111	Gm14421	2	176745309
ENSMUSG00000078872	Gm14401	2	176766113
ENSMUSG00000082023	Gm14407	2	176777149
ENSMUSG00000082377	Gm14415	2	176795357
ENSMUSG00000082765	Gm14411	2	176817256
ENSMUSG00000082724	Gm14416	2	176830453
ENSMUSG00000081590	Gm14413	2	176859083
ENSMUSG00000078870	Gm14410	2	176875246
ENSMUSG00000083817	Gm14400	2	176917266
ENSMUSG00000078869	Gm14409	2	176956447
ENSMUSG00000078868	Gm14412	2	177006313
ENSMUSG00000078867	Gm14418	2	177078917
ENSMUSG00000082343	Gm14404	2	177111695
ENSMUSG00000083619	Gm14414	2	177152068
ENSMUSG00000078866	Zfp970	2	177156526
ENSMUSG00000094786	Gm14403	2	177190008
ENSMUSG00000085513	Gm16363	2	177233474
ENSMUSG00000078865	Gm14406	2	177260997
ENSMUSG00000080709	Gm14324	2	177376093
ENSMUSG00000078864	Gm14322	2	177401081
ENSMUSG00000095362	Gm14325	2	177473584
ENSMUSG00000081574	Gm14429	2	177493945
ENSMUSG00000082901	Rps8-ps5	2	177534431
ENSMUSG00000074521	Gm14327	2	177538889
ENSMUSG00000074529	Zfp972	2	177545133
ENSMUSG00000078862	Gm14326	2	177577786
ENSMUSG00000083702	Gm14428	2	177622327
ENSMUSG00000074519	Zfp971	2	177665077
ENSMUSG00000078861	Zfp931	2	177709488
ENSMUSG00000027525	Phactr3	2	177760768
ENSMUSG00000060445	Sycp2	2	177987086
ENSMUSG00000049999	Ppp1r3d	2	178052999
ENSMUSG00000070476	Fam217b	2	178056317
ENSMUSG00000039155	Cdh26	2	178072324
ENSMUSG00000082215	Gm14314	2	178661912
ENSMUSG00000061897	Gm14292	2	178819218
ENSMUSG00000081481	Gm14293	2	178882283
ENSMUSG00000081882	Gm14294	2	179006086
ENSMUSG00000039138	4930591A17Rik	2	179056729
ENSMUSG00000000305	Cdh4	2	179084224
ENSMUSG00000083410	Gm14300	2	179254415
ENSMUSG00000039117	Taf4	2	179553945
ENSMUSG00000085704	4921531C22Rik	2	179617786
ENSMUSG00000082850	Gm14299	2	179634981
ENSMUSG00000039108	Lsm14b	2	179666780
ENSMUSG00000027566	Psma7	2	179678167
ENSMUSG00000039086	Ss18l1	2	179684302
ENSMUSG00000039069	Mtg2	2	179712381
ENSMUSG00000039059	Hrh3	2	179741258
ENSMUSG00000090589	Gm17180	2	179741706
ENSMUSG00000039050	Osbpl2	2	179761099
ENSMUSG00000039041	Adrm1	2	179813278
ENSMUSG00000015647	Lama5	2	179818166
ENSMUSG00000098735	Mir7005	2	179821548
ENSMUSG00000039001	Rps21	2	179899170
ENSMUSG00000092827	Mir3091	2	179899329
ENSMUSG00000038990	Cables2	2	179900333
ENSMUSG00000038980	Rbbp8nl	2	179919439
ENSMUSG00000015627	Gata5	2	179966926
ENSMUSG00000056061	Gata5os	2	179974650
ENSMUSG00000084843	B230312C02Rik	2	180012284
ENSMUSG00000070144	Mir1a-1	2	180030841
ENSMUSG00000065460	Mir133a-2	2	180040172
ENSMUSG00000038963	Slco4a1	2	180098038
ENSMUSG00000027568	Ntsr1	2	180141769
ENSMUSG00000027569	Mrgbp	2	180223097
ENSMUSG00000049401	Ogfr	2	180231038
ENSMUSG00000027570	Col9a3	2	180239583
ENSMUSG00000038932	Tcfl5	2	180263749
ENSMUSG00000038914	Dido1	2	180299757
ENSMUSG00000119719	Gm22502	2	180339856
ENSMUSG00000027573	Gid8	2	180351910
ENSMUSG00000023393	Slc17a9	2	180367056
ENSMUSG00000087550	Gm14343	2	180408007
ENSMUSG00000045493	Bhlhe23	2	180416174
ENSMUSG00000074507	Gm14340	2	180460136
ENSMUSG00000086166	Gm14342	2	180471283
ENSMUSG00000085428	Gm14344	2	180478274
ENSMUSG00000085728	Gm14339	2	180489445
ENSMUSG00000065454	Mir124a-3	2	180535833
ENSMUSG00000098051	Gm27032	2	180535898
ENSMUSG00000038848	Ythdf1	2	180546170
ENSMUSG00000038840	Birc7	2	180570816
ENSMUSG00000027574	Nkain4	2	180576565
ENSMUSG00000087293	Gm14341	2	180596257
ENSMUSG00000027575	Arfgap1	2	180609018
ENSMUSG00000070461	9230112E08Rik	2	180625717
ENSMUSG00000016356	Col20a1	2	180628328
ENSMUSG00000027577	Chrna4	2	180660173
ENSMUSG00000016346	Kcnq2	2	180717372
ENSMUSG00000016349	Eef1a2	2	180789446
ENSMUSG00000084696	Gm24892	2	180825305
ENSMUSG00000016344	Ppdpf	2	180829040
ENSMUSG00000038751	Ptk6	2	180835514
ENSMUSG00000027579	Srms	2	180847355
ENSMUSG00000083993	Gm14398	2	180858520
ENSMUSG00000047841	Fndc11	2	180861806
ENSMUSG00000027580	Helz2	2	180869408
ENSMUSG00000038705	Gmeb2	2	180893242
ENSMUSG00000084033	Gm7645	2	180933941
ENSMUSG00000027581	Stmn3	2	180948252
ENSMUSG00000038685	Rtel1	2	180961532
ENSMUSG00000118593	Gm52976	2	180998715
ENSMUSG00000038671	Arfrp1	2	180999483
ENSMUSG00000027582	Zgpat	2	181006721
ENSMUSG00000090077	Lime1	2	181021871
ENSMUSG00000085028	Slc2a4rg-ps	2	181026043
ENSMUSG00000027583	Zbtb46	2	181029555
ENSMUSG00000089612	Gm22708	2	181067728
ENSMUSG00000055882	Abhd16b	2	181134999
ENSMUSG00000000827	Tpd52l2	2	181138935
ENSMUSG00000088378	Gm25184	2	181154343
ENSMUSG00000000826	Dnajc5	2	181162278
ENSMUSG00000089917	Uckl1	2	181210942
ENSMUSG00000010492	Uckl1os	2	181220273
ENSMUSG00000000823	Zfp512b	2	181223896
ENSMUSG00000098824	Mir7006	2	181229693
ENSMUSG00000002455	Prpf6	2	181233661
ENSMUSG00000038605	Samd10	2	181237011
ENSMUSG00000108976	Gm29797	2	181298827
ENSMUSG00000077518	Gm25879	2	181304099
ENSMUSG00000046470	Sox18	2	181311629
ENSMUSG00000059540	Tcea2	2	181322103
ENSMUSG00000002458	Rgs19	2	181330212
ENSMUSG00000045794	Lkaaear1	2	181338586
ENSMUSG00000027584	Oprl1	2	181356809
ENSMUSG00000082786	Gm14489	2	181365835
ENSMUSG00000010505	Myt1	2	181405125
ENSMUSG00000027589	Pcmtd2	2	181479647
ENSMUSG00000038628	Polr3k	2	181506130
ENSMUSG00000083397	Gm5466	2	181538616
ENSMUSG00000098505	Gm14496	2	181632922
ENSMUSG00000103416	Gm37338	3	3253093
ENSMUSG00000103028	Gm8747	3	3331337
ENSMUSG00000017688	Hnf4g	3	3573090
ENSMUSG00000102283	Gm37000	3	3611428
ENSMUSG00000069125	Rps24-ps2	3	3856958
ENSMUSG00000103245	Pou5f1-rs3	3	3894344
ENSMUSG00000103224	Gm2077	3	4004204
ENSMUSG00000091223	Gm8775	3	4276778
ENSMUSG00000119546	n-R5s194	3	4404058
ENSMUSG00000104233	Gm34023	3	4436868
ENSMUSG00000104054	Gm38131	3	4458930
ENSMUSG00000104073	Gm37029	3	4569891
ENSMUSG00000089287	Gm22944	3	4632263
ENSMUSG00000102998	Gm37763	3	4713735
ENSMUSG00000103306	Gm37801	3	4831158
ENSMUSG00000098659	1110015O18Rik	3	4862618
ENSMUSG00000104141	Gm6140	3	4955326
ENSMUSG00000096922	Gm17308	3	5155336
ENSMUSG00000086224	2700069I18Rik	3	5242646
ENSMUSG00000103881	Gm10748	3	5277898
ENSMUSG00000025255	Zfhx4	3	5283586
ENSMUSG00000093557	4930555M17Rik	3	5578055
ENSMUSG00000040374	Pex2	3	5625248
ENSMUSG00000103034	Gm8797	3	5815866
ENSMUSG00000102979	Gm37350	3	5945892
ENSMUSG00000103848	Gm17934	3	6202883
ENSMUSG00000103733	Gm6162	3	6229955
ENSMUSG00000104270	Gm38298	3	6332843
ENSMUSG00000103852	Gm18658	3	6443392
ENSMUSG00000098226	Gm5272	3	6515667
ENSMUSG00000103150	Gm38291	3	6676265
ENSMUSG00000069118	1700008P02Rik	3	6680478
ENSMUSG00000103538	Olfr289-ps1	3	6816764
ENSMUSG00000089220	Gm22074	3	7042328
ENSMUSG00000104274	Gm8823	3	7257838
ENSMUSG00000027499	Pkia	3	7431729
ENSMUSG00000103274	Gm37918	3	7483400
ENSMUSG00000102268	Gm8826	3	7519581
ENSMUSG00000088484	Gm23592	3	7566964
ENSMUSG00000043542	Zc2hc1a	3	7568543
ENSMUSG00000040329	Il7	3	7635054
ENSMUSG00000097804	Gm16685	3	7677765
ENSMUSG00000103399	Gm29747	3	7958395
ENSMUSG00000100010	1700010I02Rik	3	7990363
ENSMUSG00000103725	Gm7103	3	8279392
ENSMUSG00000103921	Gm5841	3	8392591
ENSMUSG00000065203	Gm24614	3	8494218
ENSMUSG00000102463	1700003N22Rik	3	8527288
ENSMUSG00000027500	Stmn2	3	8574420
ENSMUSG00000098047	Gm18822	3	8680335
ENSMUSG00000104102	Gm32496	3	8693111
ENSMUSG00000040289	Hey1	3	8728419
ENSMUSG00000103814	Gm38007	3	8738470
ENSMUSG00000088094	Gm23670	3	8744419
ENSMUSG00000103346	C230057A21Rik	3	8797930
ENSMUSG00000103256	Gm37647	3	8808742
ENSMUSG00000040269	Mrps28	3	8867206
ENSMUSG00000081594	Gm15467	3	8946259
ENSMUSG00000081657	Gm15466	3	8947298
ENSMUSG00000027506	Tpd52	3	8990653
ENSMUSG00000103461	Gm37616	3	9112231
ENSMUSG00000103116	4930539M17Rik	3	9127024
ENSMUSG00000103011	Gm8860	3	9137827
ENSMUSG00000069114	Zbtb10	3	9315662
ENSMUSG00002076460	7SK	3	9467235
ENSMUSG00000097365	C030034L19Rik	3	9468124
ENSMUSG00000040209	Zfp704	3	9492080
ENSMUSG00000103485	Gm38001	3	9561228
ENSMUSG00000103876	Gm17806	3	9721580
ENSMUSG00000027508	Pag1	3	9752539
ENSMUSG00000089794	Gm16337	3	9822667
ENSMUSG00002076636	5S_rRNA	3	9894680
ENSMUSG00000102795	Gm6236	3	9964490
ENSMUSG00000103698	Gm17877	3	10036248
ENSMUSG00000027533	Fabp5	3	10077608
ENSMUSG00000104000	Gm38335	3	10087371
ENSMUSG00000049230	Gm9833	3	10153170
ENSMUSG00000103045	Gm37308	3	10154916
ENSMUSG00000052468	Pmp2	3	10244911
ENSMUSG00000103124	Gm37389	3	10244912
ENSMUSG00000027528	Fabp9	3	10258681
ENSMUSG00000062515	Fabp4	3	10269148
ENSMUSG00000102705	4632432E15Rik	3	10286055
ENSMUSG00000104434	Gm37421	3	10297240
ENSMUSG00000102834	1700029B24Rik	3	10306872
ENSMUSG00000027530	Fabp12	3	10309269
ENSMUSG00000104092	A930014E01Rik	3	10369851
ENSMUSG00000103592	Gm38364	3	10374108
ENSMUSG00000027531	Impa1	3	10377016
ENSMUSG00000103392	Gm38303	3	10386772
ENSMUSG00000058921	Slc10a5	3	10396794
ENSMUSG00000039795	Zfand1	3	10405013
ENSMUSG00000027536	Chmp4c	3	10431967
ENSMUSG00000027534	Snx16	3	10482877
ENSMUSG00000104451	Gm37831	3	10711376
ENSMUSG00000104185	Gm18692	3	10818978
ENSMUSG00000102470	Gm37244	3	10837979
ENSMUSG00000087858	Gm22795	3	11040529
ENSMUSG00000103323	Gm21631	3	11073910
ENSMUSG00000081537	Gm37832	3	11109230
ENSMUSG00000098085	Gm8919	3	11723557
ENSMUSG00000104015	Gm10745	3	11888289
ENSMUSG00000103339	Gm37996	3	12449303
ENSMUSG00000104177	Gm2429	3	12696320
ENSMUSG00000095661	Gm8935	3	12920896
ENSMUSG00000103950	Gm8939	3	12957511
ENSMUSG00000103735	Gm38317	3	13040419
ENSMUSG00000102815	Gm37813	3	13353257
ENSMUSG00000104065	Gm37197	3	13494618
ENSMUSG00000102215	Gm2464	3	13535499
ENSMUSG00000039717	Ralyl	3	13536715
ENSMUSG00000104514	Gm37164	3	13734569
ENSMUSG00000103856	Gm2474	3	13815014
ENSMUSG00000102891	Gm19114	3	13903935
ENSMUSG00002075512	7SK	3	13910746
ENSMUSG00002076698	7SK	3	14094542
ENSMUSG00000089231	Gm23112	3	14332375
ENSMUSG00000102707	Gm38311	3	14395287
ENSMUSG00000104375	Gm6300	3	14428177
ENSMUSG00000103626	Gm37358	3	14448982
ENSMUSG00000098036	Gm8955	3	14493552
ENSMUSG00000039710	Slc7a12	3	14545757
ENSMUSG00000098083	Gm8957	3	14576144
ENSMUSG00000027550	Lrrcc1	3	14598848
ENSMUSG00000090300	Gm17119	3	14629462
ENSMUSG00000027552	E2f5	3	14643701
ENSMUSG00000078784	Rbis	3	14671344
ENSMUSG00000104249	Gm38151	3	14694012
ENSMUSG00000027555	Car13	3	14706787
ENSMUSG00000084092	Gm5843	3	14787476
ENSMUSG00000027556	Car1	3	14831276
ENSMUSG00000097790	Gm16399	3	14867416
ENSMUSG00000027559	Car3	3	14928572
ENSMUSG00000027562	Car2	3	14951333
ENSMUSG00000098008	A930001A20Rik	3	15036261
ENSMUSG00000098186	Gm7132	3	15038629
ENSMUSG00000103912	Gm33819	3	15218125
ENSMUSG00000078783	Gm9733	3	15361611
ENSMUSG00000095788	Sirpb1a	3	15436713
ENSMUSG00000095028	Sirpb1b	3	15560811
ENSMUSG00000102155	Gm37468	3	15612539
ENSMUSG00000074677	Sirpb1c	3	15849309
ENSMUSG00000103688	Gm6321	3	15945630
ENSMUSG00000103769	Gm7343	3	15995937
ENSMUSG00000078780	Gm5150	3	16001034
ENSMUSG00000103535	Gm37836	3	16132314
ENSMUSG00000088874	Gm25863	3	16169779
ENSMUSG00000047213	Ythdf3	3	16237376
ENSMUSG00000088644	Gm26485	3	16877413
ENSMUSG00000095827	Gm5283	3	17284806
ENSMUSG00000088541	Gm24963	3	17305465
ENSMUSG00000103351	Gm6350	3	17323620
ENSMUSG00000104411	Gm30340	3	17382858
ENSMUSG00000102646	Gm19694	3	17450043
ENSMUSG00000104242	Gm38154	3	17724852
ENSMUSG00000100252	Mir124-2hg	3	17844085
ENSMUSG00000093073	Mir124a-2	3	17849826
ENSMUSG00000087893	Gm23441	3	17857785
ENSMUSG00000105262	Gm19175	3	17977872
ENSMUSG00000027564	Cypt12	3	18002574
ENSMUSG00000082896	Gm5844	3	18062970
ENSMUSG00000025128	Bhlhe22	3	18108338
ENSMUSG00000039519	Cyp7b1	3	18126114
ENSMUSG00000119287	Gm23686	3	18231626
ENSMUSG00000104801	Gm43834	3	18353474
ENSMUSG00000102886	Gm30667	3	18395831
ENSMUSG00000102699	4930433B08Rik	3	18522451
ENSMUSG00000040217	Gm6369	3	18588039
ENSMUSG00000105280	Pgk1-ps3	3	18618702
ENSMUSG00000104091	Gm37317	3	18663972
ENSMUSG00000104918	Gm42944	3	18676326
ENSMUSG00000103264	Gm30341	3	18807241
ENSMUSG00000027599	Armc1	3	19185566
ENSMUSG00000103135	Gm37979	3	19197352
ENSMUSG00000027601	Mtfr1	3	19241491
ENSMUSG00000069094	Pde7a	3	19277272
ENSMUSG00000087108	Gm16093	3	19281944
ENSMUSG00002074984	7SK	3	19384937
ENSMUSG00000027606	Dnajc5b	3	19562759
ENSMUSG00000119106	Gm23330	3	19614417
ENSMUSG00000084339	Gm6141	3	19638955
ENSMUSG00000082766	1700064H15Rik	3	19664532
ENSMUSG00000060913	Trim55	3	19698638
ENSMUSG00000104465	BC002189	3	19740135
ENSMUSG00000049796	Crh	3	19747565
ENSMUSG00000102261	Gm18864	3	19762434
ENSMUSG00000106182	Gm7442	3	19823037
ENSMUSG00000048106	4632415L05Rik	3	19949050
ENSMUSG00000103781	Gm37523	3	19967960
ENSMUSG00000104031	Gm17771	3	19988406
ENSMUSG00000003617	Cp	3	20011218
ENSMUSG00000027615	Hps3	3	20050109
ENSMUSG00000002428	Hltf	3	20111975
ENSMUSG00000019528	Gyg	3	20176248
ENSMUSG00000001865	Cpa3	3	20269784
ENSMUSG00000099105	Mir7007	3	20276454
ENSMUSG00000011463	Cpb1	3	20302428
ENSMUSG00000105208	Gm43525	3	20362571
ENSMUSG00000054988	Agtr1b	3	20368637
ENSMUSG00000103573	Gm18426	3	20445177
ENSMUSG00000106442	Gm42594	3	20458829
ENSMUSG00000102636	Gm31466	3	20557262
ENSMUSG00000103460	Gm18491	3	20836634
ENSMUSG00000102986	Gm38323	3	20842101
ENSMUSG00000103533	Gm18493	3	20858639
ENSMUSG00000102807	Gm37480	3	20873785
ENSMUSG00000039617	Gm7488	3	21103729
ENSMUSG00000106051	Gm43160	3	21167747
ENSMUSG00000101897	Gm29137	3	21322536
