genes	D1	D2	DD
KDM5A	0.0464269916092799	0.0245194579652776	0.0219075336440023
CDKN2B	0.074985667962488	0.0530830980886455	0.0219025698738425
STK16	0.024740982496873	0.00284227882942929	0.0218987036674437
NUTF2	0.0418779144345009	0.0199802072144288	0.021897707220072
DDX49	0.0266266884884977	0.00474589283900716	0.0218807956494906
C1orf131	0.0403130263567016	0.0184700605401192	0.0218429658165824
EPHA2	0.0349001920327167	0.0130616228656006	0.0218385691671161
ARHGAP29	0.0475900037551131	0.025769902850295	0.0218201009048181
TBL1XR1	0.038993216327345	0.0171796035615454	0.0218136127657995
ANAPC13	0.037184561890707	0.0153722897101012	0.0218122721806058
PFDN6	0.0389922673301347	0.0171843145194288	0.0218079528107058
ATP5F1	0.063277995293922	0.0414745716636954	0.0218034236302266
MGMT	0.0394897709883715	0.0177066620193849	0.0217831089689867
C12orf45	0.103254498311718	0.0814775712129621	0.0217769270987561
GDE1	0.0386619453949697	0.0169007022519156	0.0217612431430542
CDYL	0.0317280827082807	0.00998693792417522	0.0217411447841055
ZHX1	0.0279740895530885	0.00626038490419857	0.0217137046488899
ZNF511	0.0535598084650062	0.0318613255969322	0.021698482868074
CH17-189H20.1	0.0444027946843113	0.0227050245921079	0.0216977700922034
PGAM5	0.0232093525113408	0.00153590833380016	0.0216734441775406
RIN1	0.0248284931274837	0.00315624269553276	0.0216722504319509
RPS4X	0.027022118970972	0.0053540178463374	0.0216681011246346
C6orf1	0.0247343581135183	0.00306722630669433	0.0216671318068239
UBE2S	0.216688783617154	0.195024473463613	0.0216643101535412
BRI3BP	0.082349321078361	0.0607319951164464	0.0216173259619145
STX12	0.0310422291917058	0.00943806897088063	0.0216041602208252
POLR2F	0.028402148737536	0.00681679345696843	0.0215853552805676
KMT2C	0.0275869439932123	0.00602748521224857	0.0215594587809637
ACOT9	0.0335996314575067	0.012085584103979	0.0215140473535278
PCYOX1	0.0275787878495038	0.00607400377082944	0.0215047840786744
RHBDD2	0.0227262959574206	0.00124809236460173	0.0214782035928188
LINC00958	0.322592207555059	0.301120584267999	0.02147162328706
OSMR	0.0347336767622492	0.0132639234284537	0.0214697533337955
CD320	0.0691243679944552	0.0476555852706666	0.0214687827237886
TSR3	0.025599570336952	0.00413802382842418	0.0214615465085278
TSPAN3	0.0496316966442938	0.0281853746543186	0.0214463219899752
DYNLL2	0.0315972963815248	0.0101560243995	0.0214412719820247
MFSD10	0.0515809061807815	0.0301577000715464	0.0214232061092351
LAMB3	0.0825920953176699	0.0611707893887281	0.0214213059289418
AK6	0.0834579453687015	0.0620437624831236	0.021414182885578
SHFM1	0.069537732904179	0.04812940719998	0.0214083257041989
NDUFA9	0.0454401074660985	0.024050282582729	0.0213898248833695
CNOT4	0.0308563005761256	0.00949677377750225	0.0213595267986233
UCHL5	0.0317949291916076	0.0105124170258368	0.0212825121657708
FKBP11	0.108353404067071	0.0870841404910433	0.0212692635760273
ZYX	0.0309102227057195	0.00968470715662762	0.0212255155490919
BCL2L12	0.103290948718672	0.0821130758170968	0.0211778729015756
NAA25	0.0225760110105801	0.0014080259909977	0.0211679850195824
UFM1	0.0756871676462925	0.054533428636248	0.0211537390100446
CCNL1	0.0433863707876358	0.0222330906250159	0.02115328016262
FAM107B	0.0829022676819919	0.0617515380957305	0.0211507295862614
BMPR2	0.036041630009399	0.0148932336078541	0.0211483964015448
SPOP	0.043482815864065	0.0223609552779647	0.0211218605861003
IFI27L2	0.0300725126923987	0.00895381566145944	0.0211186970309393
GTPBP8	0.0253432980611734	0.00424049258256216	0.0211028054786112
TSTA3	0.0302098862229331	0.00913021473322349	0.0210796714897096
GAK	0.0410742395987442	0.0200505176519767	0.0210237219467675
RP6-65G23.3	0.115639796647264	0.0946199735690977	0.0210198230781666
RAB1A	0.0441219941544642	0.023116558059678	0.0210054360947862
PIAS1	0.0239585455760049	0.00297019959209317	0.0209883459839117
NDUFAF5	0.0248062593782031	0.00382808673692628	0.0209781726412768
KATNBL1	0.0347316270303198	0.0138082571293696	0.0209233699009501
DHX33	0.0335490326800098	0.0126300375501308	0.020918995129879
PCBP1	0.0296948785673698	0.00878026284437112	0.0209146157229987
SYNGR2	0.0268251879125813	0.00591672141191051	0.0209084665006708
MRPL40	0.0533175018354552	0.0324121531513962	0.020905348684059
GOLGA5	0.0462067810565131	0.0253069905159839	0.0208997905405292
SS18	0.02933874551608	0.00848116335551318	0.0208575821605668
SPATS2L	0.100496342757836	0.0796726029517355	0.0208237398061006
RALA	0.0379970751536488	0.0171742463203281	0.0208228288333208
RNF170	0.0423003135311343	0.0214783559146309	0.0208219576165034
TRAM2	0.0308409348035701	0.0100238097244078	0.0208171250791622
TOMM5	0.0349915863713548	0.0142123123837326	0.0207792739876222
SLC20A1	0.0744931782799562	0.0537143109028246	0.0207788673771316
SHOC2	0.036406763168688	0.0156427896587835	0.0207639735099045
PHIP	0.0233294883700451	0.00262299800014084	0.0207064903699042
DYNLT3	0.02581312755897	0.00511292468502066	0.0207002028739493
ATP5G3	0.0574139507511347	0.0367232811194516	0.0206906696316831
CUL5	0.0396085374023861	0.0189266995591974	0.0206818378431887
SETD5	0.064972587274257	0.044291779767402	0.020680807506855
RRBP1	0.0532430041589801	0.0325702278776853	0.0206727762812948
SNF8	0.0333061656054795	0.0126589793604336	0.0206471862450459
SKP1	0.0328081670928582	0.0121690452317257	0.0206391218611325
GINM1	0.0255291697721993	0.00489197492148876	0.0206371948507105
TRIM38	0.0570563285624329	0.0364438207232102	0.0206125078392228
DBI	0.0533643081094186	0.0327827732438328	0.0205815348655858
TMEM14B	0.0330460387411805	0.0124669187497277	0.0205791199914528
NIT2	0.0873037161383801	0.0667641076261767	0.0205396085122034
SEC11A	0.0244335361698427	0.00393134368200662	0.0205021924878361
NUP160	0.0225742914347168	0.002074090965322	0.0205002004693948
FAM129B	0.0223540071405454	0.0018555500776301	0.0204984570629153
TCF7L2	0.0360813684313952	0.0156115399818591	0.0204698284495361
ANAPC1	0.0248201904724389	0.00435423818830691	0.020465952284132
FLYWCH2	0.0304597111221787	0.0100063511436621	0.0204533599785166
PPP4R3A	0.032564560090021	0.0121203485816467	0.0204442115083743
NAMPT	0.058189441434205	0.0377634713097678	0.0204259701244372
TRIM29	0.0414184460961144	0.0210169707974841	0.0204014752986304
ACTR3	0.0537894454635037	0.0333879843989682	0.0204014610645355
STT3B	0.0448006234804681	0.0244110777280654	0.0203895457524027
MAT2B	0.0237722993747039	0.00339910175367716	0.0203731976210268
NFIC	0.0399602241595585	0.0195995156258493	0.0203607085337092
DRG1	0.0363196682715537	0.0159606946267055	0.0203589736448482
HNRNPK	0.067062744422798	0.046709640625769	0.020353103797029
GNAS	0.0860081897364256	0.0656594049162368	0.0203487848201887
RBM22	0.0213341393919251	0.000988603253651873	0.0203455361382732
PQBP1	0.0596549404635228	0.0393325873936558	0.020322353069867
CASP8	0.0226090086016184	0.0022880059974211	0.0203210026041973
CAPN2	0.0681364613216522	0.0478534185345345	0.0202830427871177
IDH1	0.0267791591654114	0.00651766057689789	0.0202614985885135
PTP4A2	0.0489847780738671	0.0287516538717607	0.0202331242021064
VDAC3	0.085783540253768	0.0655786826851233	0.0202048575686447
BDNF	0.0843040199298612	0.0640992342020048	0.0202047857278564
MARCH7	0.0339944124930672	0.013792754929091	0.0202016575639762
RANBP1	0.0966905438365281	0.0765079273772718	0.0201826164592563
B3GNT5	0.0431009850569589	0.0229284106089903	0.0201725744479686
MRPL16	0.0844981386992838	0.0643398200523059	0.0201583186469779
PSMD2	0.0368432951837482	0.0166877338666647	0.0201555613170835
PTPRK	0.0379166520617792	0.0177622197206041	0.0201544323411751
IFNAR2	0.0433536679688885	0.0232005052546439	0.0201531627142446
RASSF7	0.0308568910574902	0.0107064105175245	0.0201504805399657
PDXK	0.0248783927868929	0.00473488325226614	0.0201435095346267
GRHPR	0.0544529003220532	0.0343483919054937	0.0201045084165595
TM7SF3	0.0493258409134522	0.029240023562792	0.0200858173506602
IRF7	0.0288833425196309	0.00880105103542166	0.0200822914842092
HSDL2	0.025462342592285	0.00538944176236396	0.0200729008299211
RNF111	0.0425732895101576	0.0225069389136085	0.020066350596549
KMT5B	0.0355891546120367	0.0155325121742992	0.0200566424377375
SNRPD1	0.0291280117059659	0.00907839841619442	0.0200496132897715
C8orf33	0.0235073059787695	0.00345876419436691	0.0200485417844026
FAS	0.0314184680090408	0.0113706937320177	0.0200477742770231
DSG2	0.0414206024016703	0.0213746141853252	0.0200459882163451
MAP3K11	0.0310092962014368	0.010964838912741	0.0200444572886957
USMG5	0.0734483782224599	0.0534165368494658	0.0200318413729941
RAD23B	0.0671879495756635	0.0471592462585745	0.020028703317089
BCAS2	0.0391154588659538	0.0190927213095542	0.0200227375563996
ENTPD6	0.0317205698100183	0.0117009183742366	0.0200196514357817
MRPL57	0.0213707338856925	0.00136629776458407	0.0200044361211084
C14orf166	0.0357608346476608	0.0157975705386319	0.0199632641090289
ORMDL1	0.0451881100079451	0.0252276971801525	0.0199604128277926
QARS	0.0260957027201883	0.0061695633874123	0.019926139332776
SARS	0.0309489587040691	0.011023874771793	0.0199250839322761
BCL10	0.0235729027820277	0.00364903803449138	0.0199238647475363
SPRYD7	0.0215515571712733	0.00163163487642777	0.0199199222948455
FBXO22	0.0330742352834022	0.0131695881801846	0.0199046471032176
BCL9L	0.0244210381498342	0.00452870801016202	0.0198923301396721
PPP6R1	0.030422441513847	0.010543001552487	0.01987943996136
ISOC2	0.054746455849954	0.0348685386492832	0.0198779172006708
ACAT1	0.0288078741862747	0.00894656544346963	0.0198613087428051
RAB11B	0.038208975331195	0.0183980126000252	0.0198109627311699
FADD	0.0247495430249748	0.00495410267618404	0.0197954403487907
UBE2I	0.0266255215026305	0.0068310397346127	0.0197944817680178
PIEZO1	0.02728955359511	0.00749743031732306	0.0197921232777869
FASN	0.0327240787886196	0.0129330703569691	0.0197910084316506
COX5B	0.0305117500479317	0.0107264235987343	0.0197853264491974
GATAD1	0.0325936525146596	0.0128107377375909	0.0197829147770687
EIF4EBP2	0.0231436786168244	0.00336127942261659	0.0197823991942078
ERRFI1	0.154260260758609	0.134510325816584	0.0197499349420253
CCDC14	0.0448342412070989	0.0251123295869561	0.0197219116201428
ZDHHC4	0.0224112381903242	0.0026991812984276	0.0197120568918966
SEC23A	0.0262205137290653	0.00654144021792909	0.0196790735111362
HERC2	0.034316972325546	0.0146459186011413	0.0196710537244048
NT5C2	0.0311457378202256	0.0114755839271579	0.0196701538930677
LAMC1	0.0438520863825547	0.0241979598603331	0.0196541265222216
MRPL22	0.0736968926447215	0.0540619674631899	0.0196349251815316
CYB5D2	0.0225482198238745	0.00292429002911086	0.0196239297947636
SREK1IP1	0.0285956127148929	0.00897964811891712	0.0196159645959758
SNRPF	0.0516581990989659	0.0320463924521638	0.0196118066468021
YEATS2	0.0209896363822363	0.00138916530182693	0.0196004710804094
PPP1R35	0.0233476480724654	0.00374998079226831	0.0195976672801971
ANP32B	0.0851893156089656	0.065607357855452	0.0195819577535136
ACIN1	0.036558024127777	0.017048016909501	0.019510007218276
LETM1	0.0382667107434857	0.0187817887366373	0.0194849220068484
MBOAT7	0.0286782707948958	0.00919506478996463	0.0194832060049312
TC2N	0.0406399404692756	0.0211594840301186	0.0194804564391571
RP9	0.0319145962724814	0.0124899877733993	0.0194246084990821
NDUFS3	0.06683435667277	0.0474486617206943	0.0193856949520757
PTRH2	0.0536155797178744	0.034233541472857	0.0193820382450174
ZRANB2	0.066334118938439	0.0469578796229691	0.0193762393154698
RAB7A	0.0254238810463119	0.00604975572309234	0.0193741253232195
CEBPG	0.0289147322412987	0.00954772417605472	0.019367008065244
TMEM248	0.064206770299526	0.0448724564374261	0.0193343138620999
PURB	0.0264121714949975	0.00710096924005117	0.0193112022549463
CTNNA1	0.0700073829411109	0.0507021496779298	0.0193052332631811
HECTD1	0.0569195021372603	0.0376433233922083	0.019276178745052
ATP5E	0.114555588553988	0.0952854413555277	0.0192701471984605
PSMD10	0.0342629459111214	0.0150353266704827	0.0192276192406387
RABGGTB	0.0364727101669681	0.0172499046279976	0.0192228055389705
C19orf70	0.0314915331530906	0.0122691953470082	0.0192223378060825
PNO1	0.0496104073641225	0.0304033479089427	0.0192070594551798
NOB1	0.0518716102241501	0.0326818291703239	0.0191897810538262
GLYR1	0.0501712478042832	0.0309832959238996	0.0191879518803835
PHF20	0.0269871341367095	0.00785711079306356	0.0191300233436459
SEC24D	0.027527412447447	0.00840259845991916	0.0191248139875278
PLPP5	0.0258775947067839	0.00675587236843726	0.0191217223383466
RP11-841O20.2	0.0278169939937409	0.00872313625190966	0.0190938577418312
CCNK	0.0231199188174641	0.00406411530777809	0.019055803509686
DDX46	0.053923153692094	0.0348780227160164	0.0190451309760776
NRG1	0.0235377067184496	0.00451761906527671	0.0190200876531729
C5orf15	0.0353294653834163	0.0163116708615581	0.0190177945218582
DCAF7	0.0425052736294404	0.0234890927331134	0.0190161808963271
WDR26	0.0260193812083146	0.0070129003522727	0.0190064808560419
F12	0.111080897876109	0.0920810451260553	0.0189998527500539
FAM200B	0.0268068765436362	0.0078154005415457	0.0189914760020905
RBFA	0.0275118692579615	0.00853509327396458	0.0189767759839969
UBAC1	0.0233183258256181	0.00435616752267699	0.0189621583029411
GCLC	0.0354288591505393	0.0164706780545188	0.0189581810960205
IRF2	0.0362141894304116	0.0172705148846378	0.0189436745457739
ERP44	0.0248349670659909	0.00589771164804412	0.0189372554179468
DIP2B	0.0307257869950104	0.0118175957490844	0.018908191245926
RPL26L1	0.0292420571624128	0.010339602210083	0.0189024549523297
GOLGB1	0.0294408058489405	0.0105614667333591	0.0188793391155814
ANAPC11	0.0654710038364947	0.046593828696745	0.0188771751397497
SCYL2	0.0297202517451037	0.0108836968961742	0.0188365548489295
C11orf58	0.0569471876613859	0.0381162596972795	0.0188309279641064
VTA1	0.042485404137894	0.0236596516915692	0.0188257524463248
DDA1	0.0436494661335424	0.0248298030151369	0.0188196631184055
UFC1	0.0369333243785491	0.0181221113207002	0.0188112130578489
TMED9	0.035320097586965	0.0165120352103285	0.0188080623766365
VEZF1	0.0325095644639632	0.0137118053830043	0.0187977590809589
ICE2	0.0303362745977601	0.011539131784287	0.0187971428134731
SPAG9	0.0240058329743201	0.00521899635336464	0.0187868366209554
CYP2J2	0.021857202525081	0.00308042779013331	0.0187767747349477
SOD1	0.0581304068649129	0.0394022514832813	0.0187281553816316
ELOVL1	0.024987906636061	0.00626572537443728	0.0187221812616237
RSF1	0.0520253678155798	0.0333141205005268	0.018711247315053
TPRKB	0.0582520727626988	0.0395606353244862	0.0186914374382126
BLOC1S4	0.0243395759536488	0.00566443760669597	0.0186751383469528
MCUR1	0.0359349600940033	0.0172752043381122	0.0186597557558911
BCL7B	0.0282413010646141	0.0095974814041436	0.0186438196604705
BNIP2	0.0388240870144664	0.0202206429702607	0.0186034440442057
PPP4R1	0.0237091406516026	0.00510694050574983	0.0186022001458528
DERL1	0.0208000453544511	0.00223289802803251	0.0185671473264186
SH3BGRL3	0.0252012714476098	0.00664862215486049	0.0185526492927493
TES	0.0324237733226358	0.0138738613762526	0.0185499119463832
PSMG4	0.0436936344167826	0.0251453641331579	0.0185482702836248
MRFAP1L1	0.0224375295448934	0.00389961368535973	0.0185379158595336
IGSF8	0.0215333304808165	0.00303275820868307	0.0185005722721334
MRPS5	0.0245149353274542	0.00602476277972608	0.0184901725477281
CNOT1	0.0241122464324695	0.0056258850168398	0.0184863614156297
SNHG15	0.0552820074742884	0.0367961010490807	0.0184859064252077
WWP1	0.0280218220745629	0.00954117452538143	0.0184806475491815
DFFA	0.0219012310091344	0.00342160269505961	0.0184796283140748
FOXK2	0.0257524454551295	0.00727542201324976	0.0184770234418798
TSKU	0.023741450927854	0.00527035822483227	0.0184710927030217
POLR2J3	0.0372172943716168	0.0187526249960973	0.0184646693755195
NDRG1	0.105721882754491	0.0872596313530674	0.0184622514014234
LSM8	0.0534495757825647	0.0349940359632698	0.0184555398192949
RSL1D1	0.0601985521266635	0.0417437891744008	0.0184547629522627
HNRNPA1	0.0312072782507032	0.0127584476378085	0.0184488306128947
ZNF544	0.0284581116911336	0.0100097654505167	0.018448346240617
ERAP2	0.0301711752120182	0.0117252142248462	0.018445960987172
SMAD2	0.039659731976035	0.0212388538492873	0.0184208781267477
MORF4L1	0.0669563098105099	0.0485538087092229	0.018402501101287
CES2	0.0330234189060617	0.0146286951058271	0.0183947238002346
ISCA2	0.023608081445396	0.00522548476262931	0.0183825966827667
ZNF503	0.0612713241447195	0.0428980159753719	0.0183733081693476
ASNA1	0.0352855573346321	0.0169390849437372	0.0183464723908949
PEX7	0.0330355917709852	0.014695766694114	0.0183398250768712
SNRNP25	0.0707239229446934	0.0523915851448302	0.0183323377998632
INTS6	0.0272529056169001	0.00892566370380116	0.018327241913099
NT5C3B	0.0284460536422231	0.0101233008346473	0.0183227528075758
ACOT13	0.0365618357006408	0.0182401605012626	0.0183216751993782
ARL5B	0.0228594301294631	0.00456744932029355	0.0182919808091695
PRKAA1	0.0244365706239393	0.00615597594262388	0.0182805946813154
PRKAR2A	0.0264696337015364	0.00820481447746314	0.0182648192240733
PORCN	0.0273744489640106	0.0091104520658528	0.0182639968981578
MLEC	0.037079742977683	0.0188344501783238	0.0182452927993593
COX7C	0.0996051366516949	0.0813930964304381	0.0182120402212568
GPN1	0.0235315450140205	0.00535798032777502	0.0181735646862454
TMUB1	0.0252886845566322	0.00712570984130933	0.0181629747153229
CCSER2	0.0208124476083011	0.0026540462084239	0.0181584013998772
NDUFB1	0.0336385036097386	0.0154862552554241	0.0181522483543145
MRPS33	0.0213943904878941	0.00325008001569473	0.0181443104721994
FAM96A	0.0236958555183039	0.00555311656538988	0.018142738952914
FAM32A	0.0565156294011218	0.0383777675319824	0.0181378618691394
FAM207A	0.058264421123196	0.0401511320573032	0.0181132890658928
DYNC1LI2	0.064135348256416	0.0460355977301181	0.0180997505262979
PLXNA2	0.034361595463542	0.0162726399939356	0.0180889554696064
RABEPK	0.0374127785153203	0.0193420551285439	0.0180707233867764
GPR87	0.0609473298244235	0.0428825527866486	0.0180647770377749
RPL7L1	0.0438174757952665	0.0257534025702606	0.0180640732250059
