,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
STAU1,0.578020891,2.943133676,0.362666256,0,0.544782105,1.568469956,4.413336822,3.435188518,1.845550267,5.380957968,4.407169173,1.599032083,0.331819848,0,5.940606071,4.847776478,0.442333123,0.613343053,7.914112415,1.391657754,7.923575887,6.861491424,6.967907523,3.630254018,4.470172404,0.214373524,0.442651611,2.057970069,4.818277949,0.221691514,1.088480855,0.316725022,0.818441576,1.533663013,0,0.139600465,3.523461591,7.157380286,0.348345745,0.375067242,5.285490997,0.375734539,0.132905812,1.906197936,4.973445967,0.333652715,0,0.240497517,0.758814832,0,0,7.315131444,5.640759731,0.365132593,4.667761584,0,0,0.646162657,1.14254414,5.651180882,3.887729963,4.208314357,0.8064478,3.532055081,4.360764579,5.978808828,6.576762466,5.9436682,3.239703535,0.36960607,0.360532839,6.261626716,6.662191255,0.53465928,0.500292177,5.697259512,5.361849053,0.840120773,5.313902462,7.039724041,1.510961919,0.298306396,0,7.063136182,3.635812423,2.47430624,3.942777216,0,4.933303524,0,0,2.848377568,0,0,5.290903551,4.274805831,0,0.421802281,0,0.618708512,8.597727066,7.059703535,0,7.752159165,5.506040144,5.91550417,0.892041239,0.432424977,2.384326159,0.164786278,0.952184443,4.124692072,2.375317514,6.96753062,1.94871297,0,2.527971113,0,5.113342114,2.236125201,0,4.966407394,2.317535622,0,6.854766176,0.202010167,1.06377903,1.016995436,0,0,0.504467853
SLMO2,0,8.109334961,7.817249106,0,0,5.459188963,0,6.267444035,6.083847334,7.591193191,6.147459346,0,0,0,3.265061771,7.190595108,6.027056712,0,5.988214314,7.511460923,3.780772023,6.281657454,7.318835612,5.593840763,4.249763882,0,8.323199811,0,0,5.801378562,5.088010113,0,0.327917257,3.204328555,1.886276995,8.039390668,3.453899438,2.356481902,0,0,5.093568627,0,6.308410025,0,0,4.812698443,0,7.246204743,0,0,0,0,6.410375028,0,0,0,0,0,8.077647845,5.033634434,0,2.861201076,0,1.248048998,0.650764559,0,7.20289175,3.83493365,2.94138806,0,0,0,0,0,0,3.741919948,6.628560732,0,7.61930589,3.896494679,0,0.593019056,1.414189667,4.897129072,0,4.916089645,0,0,0,0,2.711032289,0,0,4.951046869,3.215290306,4.931162988,1.97037513,0,4.669786476,3.720836608,0,5.044700113,0,0,1.707480617,0,0,3.953982217,0,0,0,3.963991922,5.587446005,9.350491059,0,0,0,3.205079666,5.348763557,4.610198055,0,5.199012676,0,7.763039034,4.836646251,0,6.901139627,5.169071154,0,4.920417172,4.496097987
OGFR,0,5.524402238,0,0,5.09703765,5.417147025,0,1.407135175,1.278222698,4.774418104,0,0,7.332589792,0,5.941899763,0,2.322678101,0,0.227124934,4.970927259,2.72375513,0,2.264506406,5.141212053,0,0,2.807828873,0,0,0,2.21685836,0,5.25225669,5.652360289,0.643117341,6.338754207,5.212903906,0,0,0,0,0.500904007,0.181038924,0,0,0,0,0.395391894,0,0,0,0,0,0,0,0,3.664471463,3.517300893,6.896497101,4.645966751,3.036450583,3.838528272,6.97523351,7.617986779,3.895971458,0,5.158664214,0,3.505535292,2.892041239,0.479334051,5.907719907,5.380964892,5.259441984,0.597316631,1.688225127,4.835802834,1.688941238,3.242846364,4.240589102,0,3.963002397,3.631930772,0,5.848194763,3.368614714,0,0,6.729656088,1.888343865,4.710955172,2.976968451,4.113383792,4.796182411,3.831877241,2.583278374,0.932817103,0,2.715036722,0,1.340676199,0.73430859,0,0,3.760114471,0.504874589,4.65968485,6.418641985,0,1.306670547,5.606948504,2.07299756,4.903076844,4.955112829,1.14912927,0,6.836703051,0,2.31327488,0,0,3.912352865,2.758217884,2.170213512,5.417575761,4.035025595,6.1969355,4.908740867,0,2.513313872,3.899862004
BC006779,0.506805024,3.982363898,0,0,0,0.026870865,0,0.149519521,0.026304324,0,6.436313445,0,0,0,0.04879418,0,1.631290575,0.111298453,0,0,0.436588294,0.281193775,0.109962253,1.086715841,0.320657964,2.17187933,0.144568518,0.168385305,1.094371211,0,0.170181458,0,4.410429303,0,0.055334502,0,0.16066208,0.457751869,0.045303168,0,0,0.22983399,0,0.126708602,0,0,0,0,0,0,0,1.335254565,0,4.72931348,0.119953718,0,0.06253622,5.988786921,2.213316172,6.407910141,2.854434575,6.954128828,5.298676642,6.113431719,1.724082685,3.154955791,5.667900638,5.844415784,3.23227701,0.517023672,6.877217865,5.985668917,3.162097221,4.830894172,3.636125753,6.872656414,4.415697832,0.622180704,3.025188297,2.926322091,0.504671235,6.058288352,1.053180862,4.01234519,2.143328107,0,3.818686981,2.610676442,0.885105754,0,5.493266245,3.035430364,5.74952086,4.201869064,6.212647152,4.245731428,0.249627373,0.233642683,2.631197432,5.072650354,0.182565182,4.653650507,4.374413548,0.119820952,4.266224342,0.736128588,6.774323215,2.021337583,1.468166218,1.494159564,4.452200049,2.062087164,1.360982241,3.209219396,4.236339539,0,2.960159519,2.58760502,4.692655949,3.048079211,0.209390977,1.452226412,2.312607093,4.233297551,4.525774482,6.106568175,3.366350194,4.213767197,0.610416597,3.452055048,3.516506891
DNAJC5,5.171907345,5.756158651,6.268177977,0,0,3.917193037,0.210014738,5.67884095,6.473408658,7.489121414,1.346758372,7.381260008,8.069191952,0,2.864176238,4.851868949,0,7.953594092,5.825620288,7.135105921,4.201100593,0.827656458,0.519743173,6.31782682,2.889220416,7.167140118,7.110891461,0,2.936929982,6.60816018,0.105007525,4.330493865,5.08134815,0.110897723,0.284632576,0.562279064,2.301880253,0.120617361,6.525765087,4.653277896,3.620199294,0,7.771644625,0,2.983805361,0.135403531,0,4.963377016,0,0,0,8.536479194,0,3.331862832,0,0,0,1.246590503,0.640805996,3.056271373,0,2.360813732,0,6.63018848,2.971828616,0,6.056644217,0,5.301097398,0,5.15376481,6.338231852,0,3.862471229,0.37517848,4.87352778,0.879548943,1.432905973,4.339557872,6.280249265,1.356650919,8.80035895,4.037109824,0.929336534,6.67782533,6.00807673,4.767792494,0,5.431526019,0,0,0.831471933,0.124063396,2.287767778,0.816722571,2.14404637,0,0,0,0,5.702760035,0.077106244,0,6.384004895,0,0,0,0,0,6.220494416,0,0.696884091,0,4.605826168,0,0,0,0,1.384270893,3.226200229,0,0,0,0,4.943363452,0,1.172999473,5.630594766,1.97603363,3.013944566,0.417704019
RGS19,7.378549771,4.031006943,6.663152456,0,5.586281363,8.341308436,0.291014101,6.999710305,7.780767431,5.285320834,2.607247449,0.31103803,7.508841403,0,7.194436767,3.975914442,0.257252053,0,8.331595054,0,6.509991887,6.073588904,3.827036506,3.719950045,7.765519497,0,0,3.169187435,0.328262029,6.37700919,5.007836856,8.129135648,7.138438718,8.831647053,8.509663384,6.512975857,0,6.418999465,7.30327389,6.258420933,7.910434068,3.374858649,7.342076446,6.191829105,0,4.31492125,0,9.32605663,0.520346812,0,0,6.177411565,5.275178432,9.000344008,4.646110802,0,9.279367751,4.265211832,5.846490809,6.795444882,0,6.578677616,0,0,0,0,4.122432526,5.302808884,0,0,6.352285363,0,1.295429167,0,3.376262596,0,0,0,2.003062474,7.031656546,0,0,6.575206424,0,0.687866939,0,5.522262946,9.236885288,6.23113476,4.894861407,0,0,7.963170062,4.536475697,6.092841692,0,0,0,0,3.53924568,2.219648693,0.211386062,0,0,0,0,0,1.647590817,2.155846359,0.768078435,0,0,6.62257461,0,0,0,3.733994191,1.934516502,7.467396874,0,0,7.871809157,0,0,5.109389814,0,0,4.257086071,0,0,0
AK151815,0.414893223,0,1.84619241,0,0,0,1.41705586,0.65094833,0,0.86203474,1.815780343,2.827371923,1.89569039,0,1.628026979,1.098891126,1.129414914,1.04649106,1.333480982,2.597292791,0.659467937,0.890407779,1.64556333,2.305182586,0.384049807,1.536152393,3.240466987,0,2.150429698,0.604640696,0,1.663481253,1.339137385,0.472695713,0,1.902806803,0.268793675,2.502763396,1.633477711,0.773321222,0.47736648,0.821955065,1.607484193,1.81770511,0,0.852158684,0,0.286171451,0.480265122,0,0,2.580097233,1.400865778,0.502126889,0.195221593,0,0,0,0.713783781,0.99088227,0.469156632,5.922095543,2.047957107,0.918004519,1.391932653,8.17806325,0.277746757,2.000649067,1.059424503,3.210482381,1.498557248,6.746995251,0.839717775,4.55152217,0.466757616,2.851439235,3.905427923,7.62874298,5.536037354,2.152864846,5.417400231,0.910502426,6.877403164,5.492349939,5.14029195,6.677188266,5.647731829,0,1.705889458,0,0.846232534,5.376585589,2.636613021,2.0365385,4.600965477,2.739135218,8.048284692,0,0.426533138,2.577247536,0.688404188,0,7.058859785,0,1.646347015,6.957352822,0.675996539,2.673104098,7.282382348,5.828692505,2.87915681,0,5.338395889,2.237104773,6.198659158,5.262523361,3.607567044,0,5.695849091,2.34465809,0,1.018776585,8.615450139,3.591080962,1.51369286,6.355699944,1.886784237,5.635052024,3.896736847,4.887671482,2.082498227
IMPA1,6.24589492,7.776983685,8.397061063,0,0,5.342672073,7.012832339,7.413512001,4.784875602,5.580175641,0.138159145,0,4.25127978,0,6.67520339,0.183581791,8.2801235,1.113967146,4.359317346,4.571094276,2.149064218,8.60419441,4.19485139,4.708755592,4.72342204,0.391877677,0,0.510050456,0,5.672306527,2.872415095,5.56177519,5.096742559,6.959270549,0,6.739583512,0,2.489183245,0,3.822995212,0,4.177303918,0,3.3442746,0,0,0,0.334797075,0,0,0,0,0,2.791293149,3.386424705,0,0.298541019,0.725348533,4.567156004,0,0,2.222835467,0,0,4.478706532,0,2.692003076,0,4.397227959,1.155878733,0,0.124063396,4.228041349,4.416535771,0.510961919,1.925809578,4.391760847,1.887681229,0,5.677699912,0,4.241283434,0,0,0.936515452,4.859875154,7.794773896,5.990889076,4.910675106,0,7.516604589,2.830214753,0.716947009,0,2.56352425,2.329295848,1.70606634,0,2.433573758,0,8.778498046,7.886981721,0,8.338295151,0,0.158078456,0,1.480782124,0,5.929523544,0,0,2.198714156,1.629193397,4.030839256,0,0,1.794228694,3.039419183,3.046892626,0,7.489799803,0,0,5.117985879,3.478984744,3.454926005,3.853426838,0,5.778545026,0
SIRPB1B,6.502607478,0,6.559476517,0,2.754802007,0.182692298,7.629807574,2.053875936,8.321621941,5.058701798,8.250976728,6.500059486,8.290926583,0,4.031553997,5.719457275,8.972406901,0,6.479692972,8.970882982,6.979865297,9.489568424,8.707919879,7.921646383,8.413203096,6.956370349,7.410501384,1.843019046,9.16355408,9.473884503,0,7.901662184,5.584415375,9.211999229,6.178694725,10.5717679,9.452939455,0.533663013,0,8.86561915,8.117220749,1.50873288,8.229333641,7.843619608,0,6.030031438,0,7.453935643,4.970416547,10.0490716,0,5.493400759,2.052415894,0,8.679530065,0,0,8.083074518,0,0,0.688225127,0.906351889,0,0,0.610511092,0,0,6.979037566,0,0,0,6.397881665,0,10.81855246,1.224842921,0.561008354,0,8.336487368,8.071993756,1.259905175,0,0,6.186540174,0,0.629566451,10.04732271,0,0,1.143066832,0,0.889940737,9.173680384,0.368935932,0,6.255825492,0.829362492,7.638720443,0,7.969068734,0,0,0,0,3.90898579,1.5360529,0.716508087,0,7.523146337,0,0,0,3.50021568,0.717210299,5.530214355,0,0,0,0,7.733509585,8.901892628,0,7.697090585,3.186944201,0,8.07876459,0,1.263154625,7.811388823,2.689232057,9.100543818,1.440580184
HLTF,0.15924166,0.608525406,0.371391584,0,1.135140816,0.521050737,3.792928214,3.806973588,5.027724681,1.136257022,6.463321646,3.63350096,4.858015818,0,5.499345241,3.748493436,1.41516373,7.090602588,0.965765818,1.498506189,0.847836598,0.055056793,3.753989546,7.252981372,0.477780929,0.649477506,3.125733747,0,0.531867996,0.254714968,7.059580249,5.283466229,0.348005741,0.857582955,4.951830213,7.651559057,1.825500723,1.399717984,1.264416327,0.780562076,1.300885149,0.316029859,3.273769495,0.723252735,6.184002521,1.044184258,0,5.576141158,0,0,0,5.900929585,5.014091906,6.255855698,3.67676387,0,1.023042393,0,0.457541762,0,1.237441347,0.642378113,0.617392528,5.4894755,2.823545575,5.019768622,0.819668183,1.060808317,0.340163443,6.369520575,0.153027043,0.525267092,6.906800424,6.461553115,0,1.810401972,4.432331431,4.129217064,2.488360757,5.170473923,2.608170531,0.680954414,0,6.927845504,5.844310322,0,5.398312743,0,4.493051638,0,3.668255307,0.069014678,0,1.345850517,0,0.276794405,6.61279332,0,4.201735787,5.071857039,0.952259007,0.339365461,0,0,0.466444406,5.335854801,0.261109529,0,2.551343745,3.125122061,6.028003278,3.023344076,0.207643013,4.186120184,2.342099565,3.862699341,0,0,4.185256045,0,0,5.568980614,1.51318752,2.762731499,3.183025922,0.136191386,0.519642543,2.573277568,7.493115703,6.242478656,0.264956718
LMAN2L,0.720453592,1.788602195,2.11789448,0,0.948376577,1.051580921,1.420455453,1.716639778,0.93062381,7.769380339,1.889395662,3.168882679,7.252781789,9.924866975,0.24902051,2.444667067,4.957250658,2.678725478,8.669401355,3.044429093,8.287920574,1.126047755,1.446467986,2.879960568,0.789270186,2.231801023,1.735045533,0,1.18719765,0.70354372,4.653558796,1.473371314,3.006333934,1.122540203,1.044324169,1.920560088,1.733137378,1.861796599,1.031536353,1.374566567,1.189476689,0.755058478,5.019408365,1.056652887,4.803970928,1.266276823,0,3.295414472,1.562572145,0,0,2.577924245,0.954121847,7.762960662,1.1978025,0,1.10259095,0,5.690196372,0.841490128,1.062259894,4.009311337,1.192194165,1.487640695,7.688867126,6.052963583,0.315913965,0.742868551,0.704429352,2.243577691,1.085084679,0,0.805375011,1.273157782,1.008773707,1.476848252,1.262793937,1.520547968,6.413866525,1.26116972,2.678725478,1.936929982,1.119289768,1.040541794,1.481195593,1.783205182,0.839234028,0,0.943283738,0,1.554343266,1.327399946,0.232537969,2.406999173,1.289303314,3.986720376,1.605731366,0,0.859572057,0.731791479,0.692159346,0.849198652,0,0.316609184,0.815001516,0.706375832,1.073820233,1.3035762,3.69849632,1.047608184,1.862907586,6.821141289,1.229957009,1.490210695,1.019559595,3.222974534,2.486044993,2.965304076,1.256044474,1.027720258,0,1.024248748,1.352363057,1.916667717,1.256406854,1.409472404,0.122473941,1.55350796,0,0.370833848,0.86203474
NCEH1,6.346783188,7.94871297,7.816157436,0,6.0723438,7.378276646,7.150723148,5.373651691,6.80252412,2.744139563,0.910118618,6.849029717,7.452681911,0,5.292435755,7.366260133,6.095494078,5.354050102,6.262953628,6.119295994,7.313391892,6.965988556,6.716613715,8.181420143,5.712012422,7.771284771,8.09435907,0,2.018420531,7.897794038,4.039691146,6.577492275,7.91669757,7.172563521,6.64336126,5.991873265,7.802579047,0.101112158,7.029301585,7.198300642,8.3764597,4.841751768,7.065183454,6.864640553,0,6.859713676,0,7.54777678,8.095736689,7.394909368,0,5.816586908,5.409794834,0,4.894192056,0,6.254427755,6.941601683,3.946459511,3.340619235,1.143066832,0,0,0.071899932,2.265916914,0,0.103799743,2.645517218,0.883542619,0,0,0,0.935082523,0,0,0.383165125,6.044483739,0,0.907736729,0,0,0,1.323543009,0,0,0,0,0,0,0,5.547054922,0,0,3.153724284,1.229587923,4.729965997,1.464354604,0,0,0,5.302892944,0.349138777,0,0,0,0,0.097341109,5.469752508,0,0,0,0.828144102,6.443170661,4.517275693,0.134878054,2.92764998,0,4.912654655,1.225398337,0.736041974,0,0,0,0,0.327227468,0,0,2.887057294,0,0,0
TNFSF10,0.195977459,0.085016673,0.506195692,0,0.763496561,0.716420286,1.606442228,1.30987466,1.734655433,0.261350279,2.73061822,0.820240244,0.827412574,0,1.460113459,1.240070043,1.165493939,1.339137385,0.959844328,3.579083579,0.421694581,1.599698653,0.814755483,2.0651242,0.727615551,1.677711186,1.146133829,0,0.658554261,0.599793852,0.52747075,0.814017133,1.47238379,0.399335183,0.215616477,1.584240973,0.279768422,1.219153028,1.865166596,1.384215624,1.078404892,0.427927928,0.966356633,0.745194298,5.94659987,1.526319258,0,0.437866901,0,0,0,1.658417159,1.034215715,1.116697443,0.963548106,0,0.754716506,3.821393889,2.923947815,1.254170726,5.014591854,6.677639314,6.858774259,3.105208723,2.321754961,0.888850382,0.993130871,5.618570508,0.095316842,1.535555333,7.849569614,0,1.347779027,5.338099897,0.537047519,5.954114866,7.286787835,6.472650228,3.375206288,1.356819915,2.079019633,3.321235435,8.07672262,7.288906667,1.707303908,4.285417016,3.008200014,0,0,0,6.403957883,1.882995122,0.179383654,0.967463758,2.360279988,0.741402266,0.758729568,0.239886801,0.192825404,1.846954584,0.204641566,8.731538643,0,0,0.773490027,1.251082803,0.989575021,6.264984858,3.461122515,0.808426241,0.037030731,0.543495883,0.127765328,1.426908791,5.924648633,0,0,1.680729425,3.781170839,6.759202449,0,3.764622165,1.386700602,1.167679062,5.349209562,1.667801315,0.25664839,5.41989278,3.818482479,3.915836366,1.159112461
FXR1,0.883699009,8.443400691,0.885964757,0,0,6.312583497,0,1.539332545,4.695938153,6.780419032,0.915023664,0,0.246955265,0,5.51533084,0,4.371809744,0,4.951140147,0,0.470719061,0.555423532,2.811861451,4.70492175,6.192136946,0.339137385,0,0,5.782615623,0.540424105,2.142838178,0.327572404,1.587701021,1.113900489,0,7.353173297,0,4.169179416,1.297191417,0,1.758089934,2.947890538,0,0.547844628,3.590350511,0.620867884,0,3.479696205,2.465765552,0,0,1.699507214,0,3.040348907,4.724977624,7.608225986,0.837862529,0,4.767347584,0.582170591,4.846764078,7.339943508,0,7.109003185,0,0,0,5.226851437,1.884207159,1.358902579,5.909357898,0,7.532524246,1.604261139,1.058662839,5.750183066,5.181929438,0.426318435,5.004402513,0,0,3.706099503,0,0.73135705,1.734785478,4.172247473,3.210279754,0,0,0,7.955035505,0.21126145,3.097425392,0,6.991578532,5.403271131,0.970264679,0,8.185800156,0,0,2.537122088,0,0,4.458053843,0.372729271,5.359356004,0,1.687329488,0,6.141661668,6.967192821,8.200865755,1.616734085,9.1085404,0,0,4.11017947,6.484141354,5.208961986,0,1.96779573,0.714135594,0,2.030194804,6.859968306,6.779674711,5.509749673,0,2.861260639,6.602866598
ATP11B,5.531456323,0,7.212773589,1.006262113,0.361431504,0,0,5.783123968,0.182565182,5.158054213,8.077792558,0,0.287235865,0,3.68468411,0,5.658257191,8.324255268,4.764006378,7.777281621,0.203890227,0.453543918,0,0.876094513,0,6.902385969,3.435175181,3.573568424,0.272501021,6.470427862,0,6.503466411,0,0,0,0,0,0,0,0.213751646,0,0,0,0.240253262,0,0,0,4.544732656,0,0,0,6.226103871,0.521754319,0,4.831218557,0,1.043414503,2.298453039,7.425215064,2.828834649,8.386348824,6.100830512,5.777509141,1.264296212,5.595876579,0,0.256527627,7.025372147,6.485153076,6.541889589,0,0.856786546,6.642203358,0,0,7.032533983,7.743390421,7.216947579,7.215641713,3.24228238,1.809085118,0,7.532404242,0.306145559,0,5.518771163,0,6.809697399,6.290214266,0,4.997138825,7.097845679,0,7.381124141,7.387294465,7.91091011,3.128441887,0.603216843,0,0.786261785,0,0,0,5.342995565,0,4.339785882,1.384160354,0.619272138,3.143948446,2.519214783,0,2.657274141,5.542394263,4.583470945,3.670262508,0,3.46555661,8.150841933,5.114562758,0.654893757,0,3.839536389,0.462366483,1.925505781,3.363367349,7.738668547,0,4.411317768,6.121463064,2.553335926,4.469111036
DCUN1D1,3.913463905,3.307938479,7.801262792,0.59062597,0,7.878518141,4.706464246,5.799729743,5.960224403,0,0,0.120882733,5.253743503,0,5.530735612,7.378154373,4.728889185,0.776019741,0,0.293958979,0,0,0,1.60046007,5.115753245,7.288442545,8.061188093,5.709886121,0,2.541936039,0.111164889,5.346134283,0,1.641962131,0,2.921379201,1.238970241,0,8.653741853,6.615694368,3.249900378,3.394527861,6.889062189,0.234746552,0,4.928630885,0,7.673357135,0,0,0.601030869,0,2.834812326,2.244339096,0,6.847498389,0.091936738,0,0.332163688,6.566226085,3.44903306,0.557875677,0,7.885235125,1.678297309,0,4.964666629,3.383621357,0,4.233819052,2.352730281,0.093019233,3.410653166,0,7.040745612,0,0.313942357,0,7.726154114,0,0,6.152434936,3.567375079,0,0,4.761482088,4.465275796,3.096312461,4.590631958,0,2.941557083,6.235755776,7.634122748,0,5.862644796,4.727397723,0,0,0,1.280540663,7.742561401,7.597441785,5.898479256,0,4.275662669,6.330354028,5.956990569,0,1.204328555,7.979103322,0.864651695,0,5.964391701,0.146785541,7.707580696,3.233581332,2.560519322,2.627396722,7.180709812,2.512783121,0,5.771911982,0,0,5.889816653,0,0.550999139,6.224433935,0,4.4516727,6.25917643
AK138462,4.520214787,0.275007047,2.237257771,0,0.741747408,0.293370484,1.290778251,1.124328135,1.210201813,3.16491497,1.151209393,0.71606903,2.046875169,0,0.799418922,1.432264609,0.761370386,0,0.340847077,1.39802195,2.830032168,0,2.595599137,3.841952998,1.320195821,1.275781841,6.350896762,0,2.152345693,0.865522959,0,1.166522644,0,0,0,0,0.521050737,0.906043966,2.388547755,0.462261769,3.15610533,0.493134922,2.123798608,0.279887255,4.198171947,1.550752941,0,0,2.375595544,0,0,2.843923563,0.649569476,1.20739313,0,0,0.393965276,0,0.40457619,1.459903696,0,3.257961035,3.461371395,0.395172506,0,7.62882389,0.756937877,1.566912548,0.756596351,4.322245453,0.664391816,0.40294042,1.929222896,1.438825113,1.08004362,2.917928163,1.692784257,0.566961242,1.619131253,1.53565486,5.574143904,0.552672171,2.481324778,1.729139425,2.419296175,1.109427427,2.324868195,0,2.139895103,0,4.769565474,0.733354341,2.08195312,1.703898038,2.36120689,1.558659484,1.896853073,0,1.660289751,1.840845888,1.201633861,0,0,0,0.401412025,1.959176637,3.8811262,1.181547856,6.092936806,1.523160455,0.987466402,0,0.720190894,0,2.034849573,6.325206498,0,0,1.854713823,2.428276414,0,0.862590248,3.474591791,1.348685669,0,1.393361281,2.896543116,0.789687524,2.227802676,0,0.549225575
EIF2A,1.069083442,2.735847072,0.941557083,0,0.535157156,0.062259894,9.163560621,3.597352391,1.356819915,1.105745116,1.325674234,5.316862566,8.219505433,0,4.35919082,1.452490009,7.043870501,0.251567621,7.046340444,3.794187097,7.07309292,0,2.186373777,3.672414027,0.212756083,7.270138315,1.694568225,7.127027559,0.412618959,3.186849146,3.442970028,8.920605938,2.604545816,0.482228746,5.529870909,5.967479897,0.143915803,1.766340733,2.831492201,1.087666501,0.613343053,0.824971465,0.255802837,0.805540107,4.614880602,4.790699067,0,0,0,0,0,3.169588333,0.252778952,0.62928667,6.594252934,0,5.366773314,0,3.886023307,0,0,0.944408705,0.537942091,0.024177814,0.86362134,6.657930058,0.360308085,8.585664141,0.398131432,0,2.41213115,2.524840997,5.694640652,1.340619235,7.373160097,7.317368292,2.488077918,1.194591403,0.680774425,0,2.410015403,6.048162061,6.980517771,0.646254839,1.601173534,0.870187146,0,0,0,0,1.615604626,4.768433135,7.148700278,1.372896394,0.219586745,0,1.596982834,4.287110246,0,1.628166999,0,3.301675435,0,4.682932803,0,5.176334742,0.45691126,1.022900402,2.767908995,0.39429462,4.949109999,4.276742305,0,0.329295848,0.458696969,4.95822093,0,4.033801797,0.431141535,0,0,5.441094999,0.20739313,1.843782898,4.703333302,0.499884146,3.460323191,6.959224174,0,3.99600904,1.068945911
