pathway	pval	padj	log2err	ES	NES	size	leadingEdge
"CHONDROCYTE DIFFERENTIATION%GOBP%GO:0002062"	0.000422620768989967	0.00221994860435671	0.49849310876659	0.777860715412891	1.81768357058432	25	SULF2 BMP4 BMP2 RUNX2 RUNX1 WNT2B FGFR3 CREB3L2 BMPR2 OSR1 HMGA2 WNT7A OSR2 SULF1 NOV BMPR1B MEF2C SOX9 TGFB1
"CHONDROITIN SULFATE BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 61%2022870"	4.10255740004078e-05	0.000297377465776967	0.557332238758646	0.858124403077633	1.86197323012746	18	BGN CHSY3 VCAN CHSY1 CHPF DCN CSPG4 CHST15 CHST3 CSGALNACT2 CHST11 CHPF2 CHST7
"CHONDROITIN SULFATE BIOSYNTHETIC PROCESS%GOBP%GO:0030206"	2.0499321616012e-05	0.000159397755353597	0.575610261071129	0.858086252930722	1.89033645008208	19	BGN CHSY3 VCAN CHSY1 CHPF DCN CSPG4 CHST15 CHST3 CSGALNACT2 CHST11 CHPF2 CHST7
"CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME DATABASE ID RELEASE 61%1793185"	5.00730239507188e-09	7.76358788263109e-08	0.761460801445585	0.821264338819862	2.14329884466616	47	BGN CHSY3 VCAN GPC6 CHSY1 CHPF DCN SDC2 XYLT1 HSPG2 GPC1 CSPG4 SDC1 CHST15 B3GAT1 ARSB DSE CHST14 CHST3 DSEL
"CHONDROITIN SULFATE METABOLIC PROCESS%GOBP%GO:0030204"	6.08391749034009e-06	5.30997696605873e-05	0.610526878385931	0.836987658688018	1.98507651767672	27	BGN CHSY3 VCAN CHSY1 CHPF DCN CSPG4 CHST15 B3GAT1 ARSB CHST3 CSGALNACT2 CHST11
"CHONDROITIN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0050650"	2.72554286917781e-05	0.000205698323597361	0.575610261071129	0.84875734582605	1.91751148830869	22	BGN CHSY3 VCAN CHSY1 CHPF DCN CSPG4 CHST15 B3GAT1 CHST3 CSGALNACT2 CHST11
"CHONDROITIN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0050654"	4.93684562857914e-06	4.38337227783186e-05	0.610526878385931	0.832555283298694	1.98705569057224	28	BGN CHSY3 VCAN CHSY1 CHPF DCN CSPG4 CHST15 B3GAT1 ARSB CHST3 CSGALNACT2 CHST11
"CHORDATE EMBRYONIC DEVELOPMENT%GOBP%GO:0043009"	5.12667182663246e-07	5.46987106325941e-06	0.659444398037935	0.639567345855719	1.89252296043714	133	COL1A1 DACT1 DLC1 TGFB3 SULF2 PRICKLE1 PDGFRA PKD2 BMP4 BMP2 CHRD TGFBR2 TBX1 PCSK5 NOG COL2A1 HEY1 FOXF1 MEGF8 SOX4 SKI HOXA1 ALDH1A2 TWIST1 DLL1 SOX11 WNT11 RARRES2 GLI2 LHX1 BMPR2 ARNT2 PDGFB OSR1 WNT5A TGFBR1 CRB2 WNT9A PKD1 HOPX RBPJ TET1 LRP6 ADAM10 CTNNB1 VANGL2 WNT7B TGFB2
"CHROMATIN ASSEMBLY OR DISASSEMBLY%GOBP%GO:0006333"	1.62007591718074e-06	1.58065201653452e-05	0.643551836150722	-0.54616070351789	-1.97733226543628	105	HMGB2 CENPM HAT1 STRA13 CDKN2A RUVBL1 CENPW CENPN RBBP7 CHAF1B HIST3H2A H2AFX ASF1B CENPL HIST1H2BJ CENPQ ITGB3BP HELLS OIP5 HMGA1 CHAF1A HIST2H4A CENPH BRD2 APITD1 CENPK HIRIP3 HIST1H2BD SMARCD2 IPO4 HIST2H2BE CENPI CENPA DAXX H2AFY RBBP4 NASP HIST2H3C HIST1H2BC HIST1H2BO HIST1H4H HIST1H2BK HJURP H3F3A
"CHROMATIN ASSEMBLY%GOBP%GO:0031497"	1.05065778719563e-06	1.07032509061622e-05	0.643551836150722	-0.574831833361237	-2.02108997483698	87	HMGB2 CENPM HAT1 STRA13 CDKN2A RUVBL1 CENPW CENPN RBBP7 CHAF1B H2AFX ASF1B CENPL HIST1H2BJ CENPQ ITGB3BP HELLS OIP5 HMGA1 CHAF1A HIST2H4A CENPH BRD2 APITD1 CENPK HIST1H2BD IPO4 HIST2H2BE CENPI CENPA DAXX H2AFY RBBP4 NASP HIST2H3C HIST1H2BC HIST1H2BO HIST1H4H HIST1H2BK HJURP H3F3A
"CHROMATIN DISASSEMBLY%GOBP%GO:0031498"	0.400485436893204	0.540013468769291	0.102821842840815	-0.443731275170636	-1.0672871208822	16	HIST3H2A HMGA1 SMARCD2
"CHROMATIN MODIFYING ENZYMES%REACTOME%R-HSA-3247509.4"	0.0910980020687283	0.176571348356439	0.287805130535564	-0.289080964266316	-1.14131880689782	210	H2AFZ HAT1 WDR77 VPS72 JAK2 RELA RUVBL1 MINA RBBP7 DPY30 HIST3H2A SUV39H1 H2AFX CDK4 PRMT5 HIST1H2BJ ACTL6A TAF6L KDM4C HIST2H4A HMG20B TAF9 HIST1H2AC SAP30 EED TADA2A HIST1H2BD YEATS4 SMARCD2 BRMS1 HIST2H2BE TAF10 HIST2H2AA3 RBBP4 SAP18 H2AFJ HIST2H3C TAF12 HIST1H2BC MSL2 PHF8 HIST1H2BO HIST1H4H CCDC101 HIST1H2BK EZH2 HIST1H2AM NFKB1 WHSC1 PRMT7 SETDB1 PRMT3 MEAF6 MECOM HIST1H4C KAT2B GPS2 KAT5 HIST1H2AG SUZ12 SMARCC2 HDAC1 HDAC3 KDM1B MBIP
"CHROMATIN ORGANIZATION%GOBP%GO:0006325"	1.97855601789571e-07	2.28692555942359e-06	0.690132458796796	-0.380549502492648	-1.55483991764551	395	MYB H2AFZ DTX3L HMGB2 CENPM AURKB HAT1 STRA13 VPS72 JAK2 CCNA2 LAS1L CDKN2A BRCC3 RUVBL1 SIRT5 DYDC2 CENPW SIRT7 MINA CENPN UBE2E1 RBBP7 CHAF1B DPY30 HIST3H2A SUV39H1 CHEK1 H2AFX INO80C ASF1B CENPL HNRNPC SFPQ POLE4 RRP8 PRMT5 HIST1H2BJ CENPQ UBE2A ITGB3BP ACTL6A TAF6L HELLS OIP5 KDM4C USP15 SUPT4H1 HMGA1 NUDT5 CHAF1A GSG2 HIST2H4A BAZ1A TAF9 SUPV3L1 CENPH SPI1 BRD2 HIST1H2AC EYA2 CDK2 ZNHIT1 MBD2 APITD1 CENPK POLE3 CXXC1 HIRIP3 PCGF1 PHB FOXA1 TADA2A HIST1H2BD YEATS4 SMARCD2 BRMS1 RNF8 IPO4 HIST2H2BE CENPI TAF10 FOXP3 CENPA DAXX H2AFY HIST2H2AA3 RBBP4 UBR2 PRKCD UBE2N NASP H2AFJ HIST2H3C VRK1 DEK TAF12 HIST1H2BC WDR61 MSL2 PHF8 ELK4 HIST1H2BO PAXIP1 HIST1H4H CCDC101 ESR1 HIST1H2BK EZH2 HIST1H2AM BRMS1L
"CHROMATIN ORGANIZATION%REACTOME%R-HSA-4839726.2"	0.0910980020687283	0.176571348356439	0.287805130535564	-0.289080964266316	-1.14131880689782	210	H2AFZ HAT1 WDR77 VPS72 JAK2 RELA RUVBL1 MINA RBBP7 DPY30 HIST3H2A SUV39H1 H2AFX CDK4 PRMT5 HIST1H2BJ ACTL6A TAF6L KDM4C HIST2H4A HMG20B TAF9 HIST1H2AC SAP30 EED TADA2A HIST1H2BD YEATS4 SMARCD2 BRMS1 HIST2H2BE TAF10 HIST2H2AA3 RBBP4 SAP18 H2AFJ HIST2H3C TAF12 HIST1H2BC MSL2 PHF8 HIST1H2BO HIST1H4H CCDC101 HIST1H2BK EZH2 HIST1H2AM NFKB1 WHSC1 PRMT7 SETDB1 PRMT3 MEAF6 MECOM HIST1H4C KAT2B GPS2 KAT5 HIST1H2AG SUZ12 SMARCC2 HDAC1 HDAC3 KDM1B MBIP
"CHROMATIN REMODELING AT CENTROMERE%GOBP%GO:0031055"	7.6275604967402e-05	0.000508371954146373	0.538434096309916	-0.700664615237988	-1.99703480216603	32	CENPM STRA13 RUVBL1 CENPW CENPN RBBP7 CENPL CENPQ ITGB3BP HELLS OIP5 HIST2H4A CENPH APITD1 CENPK CENPI CENPA RBBP4
"CHROMATIN REMODELING%GOBP%GO:0006338"	1.87031409077285e-05	0.000147896023325828	0.575610261071129	-0.506625195248406	-1.85819344630532	116	MYB CENPM STRA13 VPS72 CDKN2A RUVBL1 CENPW MINA CENPN RBBP7 CHEK1 INO80C CENPL HNRNPC CENPQ ITGB3BP ACTL6A TAF6L HELLS OIP5 SUPT4H1 HMGA1 NUDT5 HIST2H4A BAZ1A CENPH ZNHIT1 MBD2 APITD1 CENPK FOXA1 TADA2A SMARCD2 RNF8 CENPI FOXP3 CENPA DAXX RBBP4 NASP DEK
"CHROMATIN SILENCING AT RDNA%GOBP%GO:0000183"	0.0737704918032787	0.14987734122503	0.276500599254472	-0.564860645187946	-1.43525908273671	21	SUV39H1 RRP8 HIST2H4A MBD2 HIST2H3C HIST1H4H H3F3A HIST1H4C H3F3B BEND3 HIST1H4J HIST1H3D HIST4H4 HIST1H3H
"CHROMATIN SILENCING%GOBP%GO:0006342"	0.00256522417810941	0.00999599884742406	0.431707695803346	-0.52648888571592	-1.6885949245901	51	H2AFZ SIRT5 DYDC2 DPY30 HIST3H2A SUV39H1 H2AFX RRP8 HELLS HIST2H4A HIST1H2AC MBD2 H2AFY HIST2H2AA3 UBR2 H2AFJ HIST2H3C HIST1H4H HIST1H2AM H3F3A HIST1H4C HIST1H2AG HDAC1 H3F3B BEND3 HIST1H4J MSL3 H2AFV HIST1H3D
"CHROMOSOME CONDENSATION%GOBP%GO:0030261"	0.0283406162295027	0.071423046972374	0.352487857583619	-0.59633522976915	-1.48032625645616	19	NUSAP1 AIFM1 CDCA5 NCAPG NCAPH TOP2A ERN2 NCAPD2 NCAPD3 SMC4
"CHROMOSOME LOCALIZATION%GOBP%GO:0050000"	0.0209661645123067	0.0558662285966553	0.352487857583619	-0.46584363928301	-1.50531380536043	53	CDT1 CHMP5 CHMP4A CCNB1 KIF2C NDC80 PSRC1 KIFC1 KIF22 SEH1L CENPQ CEP55 CDCA5 DLGAP5 CENPE KIF18A FAM83D CDCA8
"CHROMOSOME MAINTENANCE%REACTOME DATABASE ID RELEASE 61%73886"	1e-10	2.29863959830131e-09		-0.681623957800894	-2.378026532098	82	H2AFZ CENPM PCNA STRA13 PRIM1 RUVBL1 CENPW POLD2 DKC1 CENPN POLA2 RBBP7 RFC2 H2AFX NHP2 CENPL POLE4 HIST1H2BJ TINF2 CENPQ ITGB3BP RFC4 RPA2 OIP5 HIST2H4A CENPH HIST1H2AC PRIM2 POLD3 FEN1 APITD1 CENPK POLE3 POLE2 HIST1H2BD DNA2 RPA3 HIST2H2BE CENPI CENPA HIST2H2AA3 RBBP4 TERT H2AFJ RFC3 RFC5 HIST1H2BC HIST1H2BO HIST1H4H HIST1H2BK POT1 HJURP WRAP53 POLA1
"CHROMOSOME ORGANIZATION INVOLVED IN MEIOTIC CELL CYCLE%GOBP%GO:0070192"	0.11340206185567	0.209420432329363	0.213927855492356	-0.536323012466748	-1.33135357037943	19	DSN1 RAD51 BUB1 TRIP13 DMC1 C11orf85 SYCE2 BUB1B NCAPD2 NCAPD3 MSH5
"CHROMOSOME SEGREGATION%GOBP%GO:0007059"	1e-10	2.29863959830131e-09		-0.528042492870483	-2.08795513849618	208	CDT1 CHMP5 NUP85 CENPM AURKB NUP37 CHMP4A BIRC5 STRA13 CCNB1 KIF2C PTTG1 CENPW PLK1 BUB3 MAD2L1 NDC80 CENPN PSRC1 KIFC1 KIF22 NEK2 RACGAP1 DSN1 CDC20 KIF4B SKA1 KIF4A SEH1L SPC24 CENPL NUSAP1 CENPQ ITGB3BP NAA50 SGOL1 ZWINT CHTF8 CEP55 OIP5 ESPL1 RCC1 NUF2 CDCA5 MUS81 GSG2 NCAPG KNTC1 DLGAP5 CENPH CENPE NCAPH SPC25 KIF18A BUB1 B9D2 FAM83D PRC1 FAM96B APITD1 CENPK TOP2A SPAG5 TRIP13 CDCA8 ERCC6L REC8 KIF23 RGS14 CENPI PMF1 CENPA NUDC SGOL2 C11orf85 SYCE2 SMC1A NUP107 KIF14 ZNF207 KIF18B ZWILCH RANGAP1 BUB1B CHMP1B MIS12 HJURP SRPK1 EME1 NCAPD2 XPO1 SEC13 NCAPD3 CHMP4C ARL8A MSH5 NSL1 ZW10 DSCC1 KIF11 RAB11A CHMP2A FAM175B RECQL5 SMC4 PHB2 CHMP4B
"CHROMOSOME SEPARATION%GOBP%GO:0051304"	0.0332258703067889	0.0811471411486919	0.321775918075361	-0.626319523612519	-1.50645852233801	16	STRA13 ESPL1 MUS81 APITD1 TOP2A EME1 NCAPD2 NCAPD3 RECQL5
"CILIARY BASAL BODY-PLASMA MEMBRANE DOCKING%GOBP%GO:0097711"	0.0499825413502138	0.110327054713676	0.321775918075361	-0.378965567104352	-1.33482088949128	86	DCTN3 CEP70 HAUS1 PLK1 HAUS4 NEK2 IQCB1 KIF24 CDK1 RAB8A HAUS8 CETN2 PLK4 CEP76 HAUS6 SFI1 B9D2 SSNA1 SCLT1 OFD1 MKS1 DYNLL1 CEP152 FGFR1OP RAB11A SDCCAG8 B9D1 FBF1 HAUS3 DCTN2 HAUS7 CEP97 CEP192
"CILIUM ASSEMBLY%GOBP%GO:0060271"	0.36	0.500005412719892	0.276500599254472	-0.258186118781961	-1.02398801433967	247	HSPB11 DCTN3 CEP70 HAUS1 PLK1 HAUS4 NEK2 IQCB1 TCTEX1D2 KIF24 CDK1 RAB8A POC1B HAUS8 MKKS WDR34 CETN2 TMEM107 AVIL PLK4 CEP76 IFT74 PLA2G3 DNAH14 HAUS6 SFI1 CCNO B9D2 ARL6 IQCG TTC26 FOXJ1 TTC30B TMEM141 DNAH3 RFX3 TMEM231 SSNA1 SCLT1 RILP OFD1 MKS1 CCDC28B ICK DYNLL1 CEP152 TMEM138 ABCC4 RAB17 FUZ TTC30A FGFR1OP TEKT2 SSX2IP SPAG1 ZMYND10 IFT57 UBXN10 RAB11A CCDC37 SDCCAG8 TEKT1 IFT20 E2F4 B9D1 FBF1 WDR5B RILPL2 RSPH1 HAUS3 DCTN2 DYNLRB1 HAUS7 CEP97 CEP192
"CILIUM ASSEMBLY%REACTOME%R-HSA-5617833.3"	0.496124031007752	0.632693589230974	0.175204047558551	-0.264791499900476	-1.00274126975661	165	HSPB11 DCTN3 CEP70 HAUS1 PLK1 HAUS4 NEK2 IQCB1 TCTEX1D2 KIF24 CDK1 TCTE3 RAB8A HAUS8 MKKS CCT3 WDR34 CETN2 PLK4 CEP76 IFT74 HAUS6 SFI1 B9D2 ARL6 TTC26 TTC30B
"CILIUM MOVEMENT%GOBP%GO:0003341"	0.0806451612903226	0.160477304281479	0.287857117255149	-0.471320165664996	-1.37187310502109	35	ROPN1L TMEM141 DNAH3 RFX3 SPA17 OFD1 TEKT2 CCDC37 TEKT1 DNAH5 GAS8 DNAI1 CCDC114 DYX1C1 SPAG17 RSPH4A WDR78 RSPH9 C6orf165
"CILIUM ORGANIZATION%GOBP%GO:0044782"	0.351351351351351	0.491853555683343	0.282013350011725	-0.257200205012543	-1.02265324324835	251	HSPB11 DCTN3 CEP70 HAUS1 PLK1 HAUS4 NEK2 IQCB1 TCTEX1D2 KIF24 CDK1 RAB8A POC1B HAUS8 MKKS WDR34 CETN2 TMEM107 AVIL PLK4 CEP76 IFT74 PLA2G3 DNAH14 HAUS6 SFI1 CCNO B9D2 ARL6 IQCG TTC26 FOXJ1 TTC30B TMEM141 DNAH3 RFX3 TMEM231 SSNA1 SCLT1 RILP OFD1 MKS1 CCDC28B ICK DYNLL1 CEP152 TMEM138 ABCC4 RAB17 FUZ TTC30A FGFR1OP TEKT2 SSX2IP SPAG1 ZMYND10 IFT57 UBXN10 RAB11A CCDC37 SDCCAG8 TEKT1 IFT20 E2F4 B9D1 FBF1 WDR5B RILPL2 RSPH1 HAUS3 DCTN2 DYNLRB1 MNS1 HAUS7 CEP97 CEP192
"CIRCADIAN CLOCK%REACTOME DATABASE ID RELEASE 61%400253"	0.11336032388664	0.209420432329363	0.151148761385484	0.47459553756416	1.29490502108445	64	SERPINE1 SIK1 CRY2 PPARGC1A RORA NR1D1 NPAS2 BHLHE40 RAI1 PER1 RXRA BTRC CREBBP MED1 MEF2D ARNTL NCOR1 HIF1A MEF2C CREB1 CSNK1E CRTC1 NRIP1 CCRN4L CRTC3 CHD9 SIRT1 EP300
"CIRCADIAN REGULATION OF GENE EXPRESSION%GOBP%GO:0032922"	0.359046283309958	0.49922122079293	0.0778840111977068	0.408805514051815	1.06688229908957	47	NGFR CRY2 PPARGC1A PRKCDBP RORA NR1D1 NPAS2 BHLHE40 RAI1 PER1 ZFHX3 ARNTL CSNK1E TOP1 NRIP1 GFPT1 USP2 MAGED1 CCRN4L SIRT1
"CIRCADIAN RHYTHM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CIRCADIAN RHYTHM PATHWAY"	0.528813559322034	0.663317291464007	0.0678338263479455	0.461754757653405	0.968865429305165	15	CRY2 NR1D1 NPAS2 BHLHE40 PER1 ARNTL CSNK1E
"CIRCADIAN RHYTHM%GOBP%GO:0007623"	0.0897269180754226	0.174688370092211	0.16823816568964	0.478080309040517	1.33091752652311	73	SERPINE1 GPR176 PROK1 NGFR EGR3 CRY2 PPARGC1A PRKCDBP RORA NR1D1 NPAS2 BHLHE40 RAI1 PER1 ZFHX3 KLF9 ARNTL NCOR1 CREB1 CSNK1E TOP1 GSK3B NRIP1 GFPT1 PTEN USP2 MAGED1 CCRN4L BTBD9 SIRT1 EP300
"CIRCULATORY SYSTEM DEVELOPMENT%GOBP%GO:0072359"	1e-10	2.29863959830131e-09		0.732995613633874	2.30569641643918	331	FBN1 COL1A2 LOXL2 COL1A1 COL3A1 PDGFRB SH3PXD2B THBS1 DCHS1 CACNA1C LRP1 ACTA2 DLC1 SNAI2 JAM3 LOX ITGA5 SERPINE1 PDPN PDGFRA SLIT2 PKD2 BMP4 BMP2 COL4A1 PLXDC1 HAND2 FLRT2 SFRP2 APLNR TGFBR2 ANKRD1 ROBO4 SCG2 ANGPT1 AKAP13 EGR3 MYH11 CLDN5 TBX1 TEK ERRFI1 PCSK5 NEXN NOG PGF HEYL TMEM204 HEY1 TGFBI NR4A1 FOXF1 PLXND1 BMPER CCBE1 FOXS1 MEGF8 TPM1 S1PR1 SOX4 VEGFC APOD SEMA5A HAS2 GREM1 THY1 CYP1B1 EGFL7 TCF21 SGCD VASH1 SHOX2 HOXA1 SIK1 ENG SMO TWIST1 DLL1 CAV1 KDR SOX11 MICAL2 NRP2 ACVRL1 FLT4 SNAI1 KDM6B CPE GLI2 CALCRL BMPR2 PDGFB OSR1 PDLIM5 NOTCH4 HOXA3 NRCAM EGR1 TGFBR1 SPRY1 CRB2 SORBS2 EPHB4 FLT1 MYOCD MYH9 RASA1 PKD1 FGF2 LAMA5 MCAM ANXA2 SCUBE1 ZFPM2 CD34 CDH13 NXN RAMP2 STRA6 TNNT2 RORA RBPJ EFNB2 DLL4 MYLK LRP6 EPHB2 SMAD6 SMAD7 CTNNB1 NTRK3 SCN5A VANGL2 NOTCH1 WNT7B NRG1 TGFB2 HTR2B CLIC4 NDRG4 PDGFA NRP1 ENPEP FLRT3
"CIRCULATORY SYSTEM PROCESS%GOBP%GO:0003013"	5.70182101828408e-06	4.99347192249725e-05	0.610526878385931	0.573739630116048	1.76873789382844	189	COL1A2 CACNA1C AGTR1 EDNRA SLIT2 CACNA1G ELN F2R CXCL12 ANGPT1 AKAP13 CORIN PLN PDE2A TEK CPA3 PCSK5 ADIPOQ GJC1 MME TPM1 ATP1A2 SGCD DLL1 CAV1 ACVRL1 AVPR1A KCNJ8 GNB3 ADCY6 CACNB2 BMPR2 PDGFB TBXA2R SRC PDE4D GJA1 RCAN1 CD34 EDN2 RAMP2 TNNT2 PTGS2 AGT SCN4B DLL4 HCN4 ADRA1B HRH1 KCNA5 NOS1 DOCK4 SCN5A CYB5R3 HTR2B RAMP3 ENPEP MYLK2 CASQ2 SCN3B CACNA1D GUCY1A3 LRP5 NPY
"CITRATE METABOLIC PROCESS%GOBP%GO:0006101"	0.224683544303797	0.351976785521089	0.165656695205483	-0.418365562035396	-1.17743752544697	31	SUCLG1 PDHA1 SDHB SDHAF2 FH NNT SDHD IDH3G MDH2 SDHC IDH2 STAT5A MDH1 CS MDH1B IDH3B SUCLG2 PDHB ACO2 DHTKD1
"CITRIC ACID CYCLE (TCA CYCLE)%REACTOME DATABASE ID RELEASE 61%71403"	0.0229424966745827	0.0601947305388336	0.352487857583619	-0.611422525160909	-1.51777854569284	19	SUCLG1 SDHB FH NNT SDHD IDH3G MDH2 SDHC IDH2 CS IDH3B SUCLG2 ACO2 DLD SDHA
"CLASS A 1 (RHODOPSIN-LIKE RECEPTORS)%REACTOME DATABASE ID RELEASE 61%373076"	0.233449477351916	0.362171317342816	0.0911073131586733	0.372882147780275	1.12891037700581	159	AGTR1 EDNRA F2R CXCL12 PROK1 APLNR ADRA2A GPR68 PTGFR S1PR1 BDKRB1 PTGIR GPR17 GPR4 F2RL2 HRH2 LPAR1 AVPR1A APP PTGER3 TBXA2R CCL21 MC1R PTGER2 EDN2 C5AR1 AGT ADRA1B HRH1
"CLASS B 2 (SECRETIN FAMILY RECEPTORS)%REACTOME%R-HSA-373080.2"	0.00052957432315123	0.00266448571216874	0.477270815362862	0.671750601264272	1.77112126949555	53	FZD1 GNG11 WNT2B FZD7 GNG2 PTHLH SMO WNT11 PTH1R CALCRL GNB3 FZD2 WNT5A WNT4 WNT9A GNG4 WNT7A RAMP2 VIPR2 WNT2 WNT7B FZD10 RAMP3 WNT3 WNT10A
"CLASS I MHC MEDIATED ANTIGEN PROCESSING & PRESENTATION%REACTOME%R-HSA-983169.3"	2.27161325127116e-10	4.75833436960147e-09	0.826657301178302	-0.457214152229716	-1.87227634550546	340	PSMB9 PSME2 TAP1 PSME1 PSMB8 UBE2L6 TAP2 HLA-F HLA-A PSMB10 HERC5 HLA-B HLA-E HLA-C PSMA6 TRIM21 B2M PSMA5 PSMB4 FBXO6 VAMP8 PSMD4 DTX3L CTSS CYBA TAPBP RNF19B PSMC2 PSMA3 SOCS1 NCF1 PSMB1 PSMB3 UBE2E1 PSMA2 HLA-G RNF114 HERC6 CDC20 UBA7 PSMA4 PSMB6 ANAPC11 PSMC6 SAR1B RBX1 PSMD7 UBE2C PSMD14 UBE2A PSMD9 UBA1 PSMD11 TRIM69 IKBKB SHFM1 ANAPC10 UBE2S TRAIP RNF182 PSMC3 FBXO4 PSMB2 UBE2D3 BTK RBCK1 IKBKG FCGR1B PSMA7 ANAPC7 RNF138 UBA52 SIAH2 PSMD13 NCF4 RNF213 KCTD6 THOP1 TCEB2 RNF220 UBR2 PSMD6 UBE2N RNF126 FCGR1A TRIM11 RNF7 PSMA1 PSMB5 RNF34 CALR SEC61B PSMD10 CYBB PSMC1 TCEB1 SEC61G FBXO9 CBLB RNF14 TRIM50 MKRN1 UBA6 BTBD6 PSMB7 ZNRF1 ASB2 MYD88 PSMF1 SIAH1 ANAPC5 FBXO21
"CLASS I PI3K SIGNALING EVENTS MEDIATED BY AKT%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CLASS I PI3K SIGNALING EVENTS MEDIATED BY AKT"	0.846820809248555	0.913864289927363	0.0383995813369433	0.297398332532117	0.73878963011305	35	SRC AKT3 CDKN1A FOXO1 PDPK1 MAP3K5 GSK3B YWHAG TBC1D4 GSK3A
"CLASS I PI3K SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CLASS I PI3K SIGNALING EVENTS"	0.824207492795389	0.900347563436768	0.0395172228473919	0.30735032736638	0.780506703519398	42	CYTH3 KRAS PLCG1 SRC FYN CYTH2 ARAP3 PIK3R1 PLEKHA1 PDPK1
"CLATHRIN DERIVED VESICLE BUDDING%REACTOME DATABASE ID RELEASE 61%421837"	0.351778656126482	0.492113644999632	0.14641623786055	-0.302989236876906	-1.03394431745863	69	VAMP8 CLTA TPD52L1 BLOC1S1 SH3GL2 SNAPIN DNASE2 AP4B1 AP4S1 YIPF6 FTH1 TPD52 AP1S1 DTNBP1 AP1G2 M6PR NAPA AP1M2 FTL CHMP2A
"CLATHRIN-DEPENDENT ENDOCYTOSIS%GOBP%GO:0072583"	0.105109489051095	0.196869305770153	0.16440575583821	0.550086423854263	1.347646825266	32	SYT8 ITSN1 NLGN2 DLL1 NLGN4X INPP5F PIP5K1C PICALM AP2A1 SYT1 FNBP1L NLGN3 SYNJ1
"CLATHRIN-MEDIATED ENDOCYTOSIS%REACTOME DATABASE ID RELEASE 61%8856828"	0.897836538461539	0.94575063944676	0.0266052822097738	0.258862877237594	0.76775522350458	129	AGTR1 SYT8 DAB2 SNX18 DNM1 ITSN1 SGIP1 WNT5A PIP5K1C SYNJ2 DNM3 PICALM CLTCL1 TGOLN2 ARFGAP1 AP2A1 SYT1 COPS8 AVPR2 FNBP1L AMPH PIK3C2A SH3GL1 WASL
"CLEAVAGE INVOLVED IN RRNA PROCESSING%GOBP%GO:0000469"	0.0113530609146422	0.0342930598080894	0.380730400722792	-0.644351499610108	-1.62043220073776	20	EXOSC3 RCL1 LAS1L EXOSC9 NHP2 EXOSC8 RPSA ABT1 NOP14 RPS21 MRPL1 NOB1 EXOSC2
"CLEAVAGE OF GROWING TRANSCRIPT IN THE TERMINATION REGION%REACTOME DATABASE ID RELEASE 61%109688"	0.000184436041513135	0.00109090677622097	0.518848077743792	-0.586206651075036	-1.88386497657056	52	MAGOH CSTF2 SLBP SNRPB SNRPG SNRPF SARNP SNRPE THOC7 SNRPD3 MAGOHB CSTF3 EIF4A3 THOC3 CLP1 LSM10 PABPN1 U2AF1 RNPS1 UPF3B THOC5 U2AF2 FIP1L1 U2AF1L4 CPSF4
"CLEC7A (DECTIN-1) SIGNALING%REACTOME DATABASE ID RELEASE 61%5607764"	8.5295242569626e-09	1.26879763729658e-07	0.747739663149885	-0.614912727629174	-2.17826451598548	96	PSMB9 PSME2 PSME1 PSMB8 PSMB10 PSMA6 PSMA5 PSMB4 PSMD4 CASP8 PSMC2 PSMA3 RELA NFKBIA PSMB1 PSMB3 PSMA2 PSMA4 PSMB6 PSMC6 PSMD7 PSMD14 PSMD9 PSMD11 IKBKB SHFM1 PSMC3 PSMB2 IKBKG PSMA7 SYK UBA52 PSMD13 PRKCD PSMD6 UBE2N PYCARD PSMA1 PSMB5 PSMD10 PSMC1 BCL10 PSMB7 NFKB1
COAGULATION%GOBP%GO:0050817	0.00129110673043159	0.00559624978089096	0.45505986738723	0.499098865565224	1.54109753950615	204	COL1A2 COL1A1 COL3A1 PDPN PDGFRA F13A1 F2R THBD PDGFD EHD2 CD36 FBLN1 GNA14 JMJD1C ACTN1 VWF ITGA2 F3 F2RL2 DOCK6 GNG2 F5 RHOB VAV2 GNA12 DGKD ITPR2 VCL SRC FYN MYL9 MYH9 DOCK11 PRKCG SCUBE1 ZFPM2 TFPI PDGFC ANO6 HBB PROS1 FLNA EHD3 DOCK1 GNA11 IL6 ACTB PROCR MAFG PHF21A TRPC6 PRKAR1A
"COBALAMIN (CBL, VITAMIN B12) TRANSPORT AND METABOLISM%REACTOME DATABASE ID RELEASE 61%196741"	0.730582524271845	0.83020514730502	0.0696133438850965	-0.338033786870529	-0.81305764848605	16	MMACHC MMAB MMAA AMN MMADHC MUT PRSS3
"COBALAMIN METABOLIC PROCESS%GOBP%GO:0009235"	0.730582524271845	0.83020514730502	0.0696133438850965	-0.338033786870529	-0.81305764848605	16	MMACHC MMAB MMAA AMN MMADHC MUT PRSS3
